-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C)  
-END HEADER- 
LAT,LON,YEAR,DOY,T2M_MAX
20.0,80.625,2022,67,35.24
20.5,73.125,2022,67,37.33
20.5,73.75,2022,67,33.79
20.5,74.375,2022,67,33.23
20.5,75.0,2022,67,35.12
20.5,75.625,2022,67,35.07
20.5,76.25,2022,67,35.24
20.5,76.875,2022,67,35.88
20.5,77.5,2022,67,35.74
20.5,78.125,2022,67,35.93
20.5,78.75,2022,67,36.16
20.5,79.375,2022,67,36.46
20.5,80.0,2022,67,35.93
20.5,80.625,2022,67,34.34
21.0,73.125,2022,67,37.58
21.0,73.75,2022,67,34.95
21.0,74.375,2022,67,33.56
21.0,75.0,2022,67,35.29
21.0,75.625,2022,67,35.41
21.0,76.25,2022,67,35.71
21.0,76.875,2022,67,36.05
21.0,77.5,2022,67,35.77
21.0,78.125,2022,67,35.63
21.0,78.75,2022,67,35.41
21.0,79.375,2022,67,36.05
21.0,80.0,2022,67,35.8
21.0,80.625,2022,67,34.69
21.5,73.125,2022,67,37.76
21.5,73.75,2022,67,36.08
21.5,74.375,2022,67,34.7
21.5,75.0,2022,67,34.2
21.5,75.625,2022,67,33.68
21.5,76.25,2022,67,34.19
21.5,76.875,2022,67,34.6
21.5,77.5,2022,67,33.96
21.5,78.125,2022,67,34.38
21.5,78.75,2022,67,34.8
21.5,79.375,2022,67,35.33
21.5,80.0,2022,67,35.85
21.5,80.625,2022,67,35.32
22.0,73.125,2022,67,37.85
22.0,73.75,2022,67,36.76
22.0,74.375,2022,67,34.7
22.0,75.0,2022,67,33.93
22.0,75.625,2022,67,33.38
22.0,76.25,2022,67,33.83
22.0,76.875,2022,67,34.29
22.0,77.5,2022,67,33.48
22.0,78.125,2022,67,32.99
22.0,78.75,2022,67,33.07
22.0,79.375,2022,67,33.54
22.0,80.0,2022,67,34.52
22.0,80.625,2022,67,34.32
20.0,73.125,2022,68,37.73
20.0,73.75,2022,68,33.17
20.0,74.375,2022,68,33.61
20.0,75.0,2022,68,34.48
20.0,75.625,2022,68,34.28
20.0,76.25,2022,68,34.93
20.0,76.875,2022,68,35.32
20.0,77.5,2022,68,35.77
20.0,78.125,2022,68,36.52
20.0,78.75,2022,68,37.06
20.0,79.375,2022,68,37.32
20.0,80.0,2022,68,37.04
20.0,80.625,2022,68,35.54
20.5,73.125,2022,68,37.76
20.5,73.75,2022,68,33.7
20.5,74.375,2022,68,32.56
20.5,75.0,2022,68,33.64
20.5,75.625,2022,68,33.55
20.5,76.25,2022,68,34.62
20.5,76.875,2022,68,35.76
20.5,77.5,2022,68,36.18
20.5,78.125,2022,68,36.32
20.5,78.75,2022,68,36.57
20.5,79.375,2022,68,36.84
20.5,80.0,2022,68,36.26
20.5,80.625,2022,68,34.6
21.0,73.125,2022,68,38.09
21.0,73.75,2022,68,35.74
21.0,74.375,2022,68,33.81
21.0,75.0,2022,68,33.89
21.0,75.625,2022,68,33.19
21.0,76.25,2022,68,34.84
21.0,76.875,2022,68,36.2
21.0,77.5,2022,68,36.17
21.0,78.125,2022,68,36.04
21.0,78.75,2022,68,35.73
21.0,79.375,2022,68,36.38
21.0,80.0,2022,68,36.15
21.0,80.625,2022,68,34.9
21.5,73.125,2022,68,38.21
21.5,73.75,2022,68,37.13
21.5,74.375,2022,68,35.56
21.5,75.0,2022,68,34.53
21.5,75.625,2022,68,33.08
21.5,76.25,2022,68,34.12
21.5,76.875,2022,68,35.2
21.5,77.5,2022,68,34.65
21.5,78.125,2022,68,34.96
21.5,78.75,2022,68,35.12
21.5,79.375,2022,68,35.59
21.5,80.0,2022,68,36.17
21.5,80.625,2022,68,35.52
22.0,73.125,2022,68,37.99
22.0,73.75,2022,68,37.63
22.0,74.375,2022,68,36.01
22.0,75.0,2022,68,35.49
22.0,75.625,2022,68,34.92
22.0,76.25,2022,68,34.77
22.0,76.875,2022,68,35.35
22.0,77.5,2022,68,34.85
22.0,78.125,2022,68,33.88
22.0,78.75,2022,68,33.82
22.0,79.375,2022,68,34.27
22.0,80.0,2022,68,35.01
22.0,80.625,2022,68,34.4
20.0,73.125,2022,69,37.36
20.0,73.75,2022,69,33.9
20.0,74.375,2022,69,33.65
20.0,75.0,2022,69,33.99
20.0,75.625,2022,69,33.74
20.0,76.25,2022,69,34.04
20.0,76.875,2022,69,34.66
20.0,77.5,2022,69,35.36
20.0,78.125,2022,69,36.18
20.0,78.75,2022,69,37.0
20.0,79.375,2022,69,37.4
20.0,80.0,2022,69,37.26
20.0,80.625,2022,69,36.15
20.5,73.125,2022,69,37.18
20.5,73.75,2022,69,34.78
20.5,74.375,2022,69,34.01
20.5,75.0,2022,69,34.75
20.5,75.625,2022,69,34.47
20.5,76.25,2022,69,34.49
20.5,76.875,2022,69,35.5
20.5,77.5,2022,69,35.68
20.5,78.125,2022,69,36.32
20.5,78.75,2022,69,36.72
20.5,79.375,2022,69,37.03
20.5,80.0,2022,69,36.62
20.5,80.625,2022,69,35.31
21.0,73.125,2022,69,37.9
21.0,73.75,2022,69,36.18
21.0,74.375,2022,69,35.81
21.0,75.0,2022,69,36.51
21.0,75.625,2022,69,35.92
21.0,76.25,2022,69,35.86
21.0,76.875,2022,69,36.29
21.0,77.5,2022,69,35.78
21.0,78.125,2022,69,36.47
21.0,78.75,2022,69,35.98
21.0,79.375,2022,69,36.54
21.0,80.0,2022,69,36.39
21.0,80.625,2022,69,35.31
21.5,73.125,2022,69,38.22
21.5,73.75,2022,69,37.01
21.5,74.375,2022,69,36.43
21.5,75.0,2022,69,36.39
21.5,75.625,2022,69,35.42
21.5,76.25,2022,69,35.28
21.5,76.875,2022,69,35.26
21.5,77.5,2022,69,34.75
21.5,78.125,2022,69,35.32
21.5,78.75,2022,69,35.36
21.5,79.375,2022,69,35.64
21.5,80.0,2022,69,36.15
21.5,80.625,2022,69,35.53
22.0,73.125,2022,69,38.04
22.0,73.75,2022,69,37.15
22.0,74.375,2022,69,35.95
22.0,75.0,2022,69,35.86
22.0,75.625,2022,69,35.61
22.0,76.25,2022,69,35.5
22.0,76.875,2022,69,35.42
22.0,77.5,2022,69,34.4
22.0,78.125,2022,69,33.68
22.0,78.75,2022,69,33.76
22.0,79.375,2022,69,34.09
22.0,80.0,2022,69,34.79
22.0,80.625,2022,69,34.42
20.0,73.125,2022,70,38.88
20.0,73.75,2022,70,35.63
20.0,74.375,2022,70,35.61
20.0,75.0,2022,70,35.91
20.0,75.625,2022,70,35.41
20.0,76.25,2022,70,35.41
20.0,76.875,2022,70,35.52
20.0,77.5,2022,70,35.58
20.0,78.125,2022,70,36.8
20.0,78.75,2022,70,37.25
20.0,79.375,2022,70,37.77
20.0,80.0,2022,70,37.58
20.0,80.625,2022,70,36.19
20.5,73.125,2022,70,39.16
20.5,73.75,2022,70,36.19
20.5,74.375,2022,70,35.64
20.5,75.0,2022,70,36.44
20.5,75.625,2022,70,35.97
20.5,76.25,2022,70,35.86
20.5,76.875,2022,70,36.66
20.5,77.5,2022,70,36.94
20.5,78.125,2022,70,37.25
20.5,78.75,2022,70,37.36
20.5,79.375,2022,70,37.41
20.5,80.0,2022,70,36.83
20.5,80.625,2022,70,35.27
21.0,73.125,2022,70,39.55
21.0,73.75,2022,70,37.27
21.0,74.375,2022,70,36.5
21.0,75.0,2022,70,37.44
21.0,75.625,2022,70,36.99
21.0,76.25,2022,70,36.86
21.0,76.875,2022,70,37.22
21.0,77.5,2022,70,37.02
21.0,78.125,2022,70,36.92
21.0,78.75,2022,70,36.56
21.0,79.375,2022,70,36.88
21.0,80.0,2022,70,36.46
21.0,80.625,2022,70,35.22
21.5,73.125,2022,70,39.55
21.5,73.75,2022,70,37.96
21.5,74.375,2022,70,37.13
21.5,75.0,2022,70,37.22
21.5,75.625,2022,70,36.38
21.5,76.25,2022,70,36.21
21.5,76.875,2022,70,36.08
21.5,77.5,2022,70,35.24
21.5,78.125,2022,70,35.66
21.5,78.75,2022,70,35.86
21.5,79.375,2022,70,36.05
21.5,80.0,2022,70,36.22
21.5,80.625,2022,70,35.39
22.0,73.125,2022,70,39.28
22.0,73.75,2022,70,38.17
22.0,74.375,2022,70,36.67
22.0,75.0,2022,70,36.58
22.0,75.625,2022,70,36.46
22.0,76.25,2022,70,36.36
22.0,76.875,2022,70,36.19
22.0,77.5,2022,70,34.91
22.0,78.125,2022,70,33.99
22.0,78.75,2022,70,34.1
22.0,79.375,2022,70,34.63
22.0,80.0,2022,70,35.28
22.0,80.625,2022,70,34.58
20.0,73.125,2022,71,39.73
20.0,73.75,2022,71,35.86
20.0,74.375,2022,71,35.78
20.0,75.0,2022,71,35.84
20.0,75.625,2022,71,35.45
20.0,76.25,2022,71,35.75
20.0,76.875,2022,71,36.08
20.0,77.5,2022,71,36.36
20.0,78.125,2022,71,36.89
20.0,78.75,2022,71,37.27
20.0,79.375,2022,71,37.34
20.0,80.0,2022,71,36.16
20.0,80.625,2022,71,33.51
20.5,73.125,2022,71,39.64
20.5,73.75,2022,71,36.34
20.5,74.375,2022,71,35.56
20.5,75.0,2022,71,36.17
20.5,75.625,2022,71,35.83
20.5,76.25,2022,71,35.89
20.5,76.875,2022,71,36.66
20.5,77.5,2022,71,36.91
20.5,78.125,2022,71,36.98
20.5,78.75,2022,71,37.08
20.5,79.375,2022,71,37.19
20.5,80.0,2022,71,36.39
20.5,80.625,2022,71,33.86
21.0,73.125,2022,71,39.67
21.0,73.75,2022,71,37.31
21.0,74.375,2022,71,36.44
21.0,75.0,2022,71,37.25
21.0,75.625,2022,71,36.84
21.0,76.25,2022,71,36.73
21.0,76.875,2022,71,37.08
21.0,77.5,2022,71,36.94
21.0,78.125,2022,71,36.91
21.0,78.75,2022,71,36.53
21.0,79.375,2022,71,36.95
21.0,80.0,2022,71,36.66
21.0,80.625,2022,71,35.14
21.5,73.125,2022,71,39.66
21.5,73.75,2022,71,38.05
21.5,74.375,2022,71,37.22
21.5,75.0,2022,71,37.25
21.5,75.625,2022,71,36.38
21.5,76.25,2022,71,36.19
21.5,76.875,2022,71,36.02
21.5,77.5,2022,71,35.25
21.5,78.125,2022,71,35.75
21.5,78.75,2022,71,36.02
21.5,79.375,2022,71,36.39
21.5,80.0,2022,71,36.83
21.5,80.625,2022,71,36.17
22.0,73.125,2022,71,39.45
22.0,73.75,2022,71,38.38
22.0,74.375,2022,71,36.97
22.0,75.0,2022,71,36.86
22.0,75.625,2022,71,36.64
22.0,76.25,2022,71,36.42
22.0,76.875,2022,71,36.14
22.0,77.5,2022,71,34.95
22.0,78.125,2022,71,34.14
22.0,78.75,2022,71,34.44
22.0,79.375,2022,71,35.05
22.0,80.0,2022,71,35.78
22.0,80.625,2022,71,35.2
20.0,73.125,2022,72,40.3
20.0,73.75,2022,72,36.33
20.0,74.375,2022,72,36.22
20.0,75.0,2022,72,36.35
20.0,75.625,2022,72,36.02
20.0,76.25,2022,72,36.22
20.0,76.875,2022,72,36.46
20.0,77.5,2022,72,36.75
20.0,78.125,2022,72,37.35
20.0,78.75,2022,72,37.74
20.0,79.375,2022,72,37.94
20.0,80.0,2022,72,37.57
20.0,80.625,2022,72,36.08
20.5,73.125,2022,72,40.27
20.5,73.75,2022,72,36.89
20.5,74.375,2022,72,36.16
20.5,75.0,2022,72,36.99
20.5,75.625,2022,72,36.68
20.5,76.25,2022,72,36.61
20.5,76.875,2022,72,37.29
20.5,77.5,2022,72,37.44
20.5,78.125,2022,72,37.46
20.5,78.75,2022,72,37.5
20.5,79.375,2022,72,37.6
20.5,80.0,2022,72,37.04
20.5,80.625,2022,72,35.33
21.0,73.125,2022,72,40.55
21.0,73.75,2022,72,38.13
21.0,74.375,2022,72,37.33
21.0,75.0,2022,72,38.32
21.0,75.625,2022,72,37.86
21.0,76.25,2022,72,37.72
21.0,76.875,2022,72,37.97
21.0,77.5,2022,72,37.74
21.0,78.125,2022,72,37.49
21.0,78.75,2022,72,37.0
21.0,79.375,2022,72,37.24
21.0,80.0,2022,72,37.0
21.0,80.625,2022,72,35.8
21.5,73.125,2022,72,40.58
21.5,73.75,2022,72,39.07
21.5,74.375,2022,72,38.33
21.5,75.0,2022,72,38.38
21.5,75.625,2022,72,37.47
21.5,76.25,2022,72,37.32
21.5,76.875,2022,72,37.08
21.5,77.5,2022,72,36.1
21.5,78.125,2022,72,36.46
21.5,78.75,2022,72,36.57
21.5,79.375,2022,72,36.71
21.5,80.0,2022,72,37.02
21.5,80.625,2022,72,36.38
22.0,73.125,2022,72,40.35
22.0,73.75,2022,72,39.44
22.0,74.375,2022,72,38.11
22.0,75.0,2022,72,38.07
22.0,75.625,2022,72,37.91
22.0,76.25,2022,72,37.71
22.0,76.875,2022,72,37.35
22.0,77.5,2022,72,35.89
22.0,78.125,2022,72,34.89
22.0,78.75,2022,72,35.04
22.0,79.375,2022,72,35.49
22.0,80.0,2022,72,35.99
22.0,80.625,2022,72,35.36
20.0,73.125,2022,73,40.75
20.0,73.75,2022,73,37.55
20.0,74.375,2022,73,37.55
20.0,75.0,2022,73,37.72
20.0,75.625,2022,73,37.39
20.0,76.25,2022,73,37.59
20.0,76.875,2022,73,37.8
20.0,77.5,2022,73,38.16
20.0,78.125,2022,73,38.78
20.0,78.75,2022,73,39.2
20.0,79.375,2022,73,39.45
20.0,80.0,2022,73,39.05
20.0,80.625,2022,73,37.58
20.5,73.125,2022,73,40.2
20.5,73.75,2022,73,38.19
20.5,74.375,2022,73,37.66
20.5,75.0,2022,73,38.28
20.5,75.625,2022,73,38.0
20.5,76.25,2022,73,37.97
20.5,76.875,2022,73,38.67
20.5,77.5,2022,73,38.84
20.5,78.125,2022,73,39.05
20.5,78.75,2022,73,39.25
20.5,79.375,2022,73,39.36
20.5,80.0,2022,73,38.67
20.5,80.625,2022,73,36.91
21.0,73.125,2022,73,40.59
21.0,73.75,2022,73,39.36
21.0,74.375,2022,73,38.78
21.0,75.0,2022,73,39.47
21.0,75.625,2022,73,39.2
21.0,76.25,2022,73,39.19
21.0,76.875,2022,73,39.56
21.0,77.5,2022,73,39.28
21.0,78.125,2022,73,39.19
21.0,78.75,2022,73,38.91
21.0,79.375,2022,73,39.22
21.0,80.0,2022,73,38.91
21.0,80.625,2022,73,37.47
21.5,73.125,2022,73,40.76
21.5,73.75,2022,73,40.11
21.5,74.375,2022,73,39.64
21.5,75.0,2022,73,39.58
21.5,75.625,2022,73,38.84
21.5,76.25,2022,73,38.8
21.5,76.875,2022,73,38.69
21.5,77.5,2022,73,37.76
21.5,78.125,2022,73,38.2
21.5,78.75,2022,73,38.42
21.5,79.375,2022,73,38.69
21.5,80.0,2022,73,39.08
21.5,80.625,2022,73,38.37
22.0,73.125,2022,73,40.7
22.0,73.75,2022,73,40.34
22.0,74.375,2022,73,39.41
22.0,75.0,2022,73,39.41
22.0,75.625,2022,73,39.3
22.0,76.25,2022,73,39.17
22.0,76.875,2022,73,38.94
22.0,77.5,2022,73,37.78
22.0,78.125,2022,73,36.83
22.0,78.75,2022,73,36.94
22.0,79.375,2022,73,37.33
22.0,80.0,2022,73,37.94
22.0,80.625,2022,73,37.44
20.0,73.125,2022,74,41.19
20.0,73.75,2022,74,38.41
20.0,74.375,2022,74,38.53
20.0,75.0,2022,74,38.56
20.0,75.625,2022,74,38.39
20.0,76.25,2022,74,38.75
20.0,76.875,2022,74,39.14
20.0,77.5,2022,74,39.56
20.0,78.125,2022,74,39.94
20.0,78.75,2022,74,40.03
20.0,79.375,2022,74,39.95
20.0,80.0,2022,74,39.45
20.0,80.625,2022,74,37.99
20.5,73.125,2022,74,40.83
20.5,73.75,2022,74,38.75
20.5,74.375,2022,74,38.64
20.5,75.0,2022,74,39.35
20.5,75.625,2022,74,39.17
20.5,76.25,2022,74,39.25
20.5,76.875,2022,74,40.05
20.5,77.5,2022,74,40.45
20.5,78.125,2022,74,40.47
20.5,78.75,2022,74,40.3
20.5,79.375,2022,74,40.06
20.5,80.0,2022,74,39.36
20.5,80.625,2022,74,37.85
21.0,73.125,2022,74,41.35
21.0,73.75,2022,74,39.85
21.0,74.375,2022,74,39.92
21.0,75.0,2022,74,41.0
21.0,75.625,2022,74,40.64
21.0,76.25,2022,74,40.52
21.0,76.875,2022,74,40.61
21.0,77.5,2022,74,40.44
21.0,78.125,2022,74,40.52
21.0,78.75,2022,74,40.25
21.0,79.375,2022,74,40.31
21.0,80.0,2022,74,39.75
21.0,80.625,2022,74,38.56
21.5,73.125,2022,74,41.61
21.5,73.75,2022,74,40.64
21.5,74.375,2022,74,40.77
21.5,75.0,2022,74,41.24
21.5,75.625,2022,74,40.47
21.5,76.25,2022,74,40.25
21.5,76.875,2022,74,39.6
21.5,77.5,2022,74,38.53
21.5,78.125,2022,74,39.03
21.5,78.75,2022,74,39.52
21.5,79.375,2022,74,39.91
21.5,80.0,2022,74,39.94
21.5,80.625,2022,74,38.95
22.0,73.125,2022,74,41.74
22.0,73.75,2022,74,41.08
22.0,74.375,2022,74,40.35
22.0,75.0,2022,74,40.88
22.0,75.625,2022,74,41.02
22.0,76.25,2022,74,40.94
22.0,76.875,2022,74,40.24
22.0,77.5,2022,74,38.63
22.0,78.125,2022,74,37.47
22.0,78.75,2022,74,37.69
22.0,79.375,2022,74,38.25
22.0,80.0,2022,74,38.8
22.0,80.625,2022,74,37.97
20.0,73.125,2022,75,41.57
20.0,73.75,2022,75,38.68
20.0,74.375,2022,75,39.06
20.0,75.0,2022,75,39.06
20.0,75.625,2022,75,38.95
20.0,76.25,2022,75,39.53
20.0,76.875,2022,75,39.92
20.0,77.5,2022,75,40.48
20.0,78.125,2022,75,41.35
20.0,78.75,2022,75,41.62
20.0,79.375,2022,75,41.57
20.0,80.0,2022,75,40.92
20.0,80.625,2022,75,39.39
20.5,73.125,2022,75,40.98
20.5,73.75,2022,75,38.71
20.5,74.375,2022,75,39.01
20.5,75.0,2022,75,39.89
20.5,75.625,2022,75,39.74
20.5,76.25,2022,75,39.95
20.5,76.875,2022,75,40.67
20.5,77.5,2022,75,41.12
20.5,78.125,2022,75,41.82
20.5,78.75,2022,75,41.93
20.5,79.375,2022,75,41.65
20.5,80.0,2022,75,40.79
20.5,80.625,2022,75,39.24
21.0,73.125,2022,75,41.32
21.0,73.75,2022,75,39.7
21.0,74.375,2022,75,40.06
21.0,75.0,2022,75,41.43
21.0,75.625,2022,75,41.31
21.0,76.25,2022,75,41.34
21.0,76.875,2022,75,41.37
21.0,77.5,2022,75,41.28
21.0,78.125,2022,75,41.7
21.0,78.75,2022,75,41.68
21.0,79.375,2022,75,41.84
21.0,80.0,2022,75,41.06
21.0,80.625,2022,75,39.81
21.5,73.125,2022,75,41.54
21.5,73.75,2022,75,40.6
21.5,74.375,2022,75,40.76
21.5,75.0,2022,75,41.54
21.5,75.625,2022,75,41.21
21.5,76.25,2022,75,41.28
21.5,76.875,2022,75,40.68
21.5,77.5,2022,75,39.6
21.5,78.125,2022,75,40.14
21.5,78.75,2022,75,40.67
21.5,79.375,2022,75,41.31
21.5,80.0,2022,75,41.34
21.5,80.625,2022,75,40.32
22.0,73.125,2022,75,41.7
22.0,73.75,2022,75,41.06
22.0,74.375,2022,75,40.35
22.0,75.0,2022,75,41.1
22.0,75.625,2022,75,41.74
22.0,76.25,2022,75,42.03
22.0,76.875,2022,75,41.51
22.0,77.5,2022,75,39.92
22.0,78.125,2022,75,38.68
22.0,78.75,2022,75,38.78
22.0,79.375,2022,75,39.65
22.0,80.0,2022,75,40.29
22.0,80.625,2022,75,39.42
20.0,73.125,2022,76,42.27
20.0,73.75,2022,76,39.72
20.0,74.375,2022,76,40.08
20.0,75.0,2022,76,40.04
20.0,75.625,2022,76,39.88
20.0,76.25,2022,76,40.43
20.0,76.875,2022,76,40.82
20.0,77.5,2022,76,41.41
20.0,78.125,2022,76,42.16
20.0,78.75,2022,76,42.38
20.0,79.375,2022,76,42.44
20.0,80.0,2022,76,42.04
20.0,80.625,2022,76,40.47
20.5,73.125,2022,76,41.74
20.5,73.75,2022,76,39.85
20.5,74.375,2022,76,40.12
20.5,75.0,2022,76,40.87
20.5,75.625,2022,76,40.66
20.5,76.25,2022,76,40.88
20.5,76.875,2022,76,41.54
20.5,77.5,2022,76,41.93
20.5,78.125,2022,76,42.52
20.5,78.75,2022,76,42.66
20.5,79.375,2022,76,42.47
20.5,80.0,2022,76,41.8
20.5,80.625,2022,76,40.27
21.0,73.125,2022,76,42.04
21.0,73.75,2022,76,40.69
21.0,74.375,2022,76,41.18
21.0,75.0,2022,76,42.49
21.0,75.625,2022,76,42.22
21.0,76.25,2022,76,42.18
21.0,76.875,2022,76,42.12
21.0,77.5,2022,76,41.93
21.0,78.125,2022,76,42.35
21.0,78.75,2022,76,42.32
21.0,79.375,2022,76,42.46
21.0,80.0,2022,76,41.77
21.0,80.625,2022,76,40.62
21.5,73.125,2022,76,42.16
21.5,73.75,2022,76,41.43
21.5,74.375,2022,76,41.88
21.5,75.0,2022,76,42.68
21.5,75.625,2022,76,42.15
21.5,76.25,2022,76,42.05
21.5,76.875,2022,76,41.33
21.5,77.5,2022,76,40.21
21.5,78.125,2022,76,40.74
21.5,78.75,2022,76,41.21
21.5,79.375,2022,76,41.87
21.5,80.0,2022,76,41.79
21.5,80.625,2022,76,40.76
22.0,73.125,2022,76,42.26
22.0,73.75,2022,76,41.74
22.0,74.375,2022,76,41.3
22.0,75.0,2022,76,42.19
22.0,75.625,2022,76,42.68
22.0,76.25,2022,76,42.87
22.0,76.875,2022,76,42.22
22.0,77.5,2022,76,40.47
22.0,78.125,2022,76,39.1
22.0,78.75,2022,76,39.12
22.0,79.375,2022,76,40.02
22.0,80.0,2022,76,40.49
22.0,80.625,2022,76,39.62
20.0,73.125,2022,77,41.83
20.0,73.75,2022,77,39.55
20.0,74.375,2022,77,39.95
20.0,75.0,2022,77,39.89
20.0,75.625,2022,77,39.73
20.0,76.25,2022,77,40.12
20.0,76.875,2022,77,40.37
20.0,77.5,2022,77,40.72
20.0,78.125,2022,77,41.33
20.0,78.75,2022,77,41.45
20.0,79.375,2022,77,40.92
20.0,80.0,2022,77,39.98
20.0,80.625,2022,77,39.01
20.5,73.125,2022,77,41.3
20.5,73.75,2022,77,39.53
20.5,74.375,2022,77,39.81
20.5,75.0,2022,77,40.59
20.5,75.625,2022,77,40.36
20.5,76.25,2022,77,40.48
20.5,76.875,2022,77,41.11
20.5,77.5,2022,77,41.3
20.5,78.125,2022,77,41.48
20.5,78.75,2022,77,41.53
20.5,79.375,2022,77,41.14
20.5,80.0,2022,77,40.17
20.5,80.625,2022,77,38.73
21.0,73.125,2022,77,41.8
21.0,73.75,2022,77,40.56
21.0,74.375,2022,77,40.81
21.0,75.0,2022,77,42.16
21.0,75.625,2022,77,41.81
21.0,76.25,2022,77,41.72
21.0,76.875,2022,77,41.72
21.0,77.5,2022,77,41.59
21.0,78.125,2022,77,41.58
21.0,78.75,2022,77,41.3
21.0,79.375,2022,77,41.08
21.0,80.0,2022,77,40.36
21.0,80.625,2022,77,39.01
21.5,73.125,2022,77,42.13
21.5,73.75,2022,77,41.48
21.5,74.375,2022,77,41.59
21.5,75.0,2022,77,42.33
21.5,75.625,2022,77,41.58
21.5,76.25,2022,77,41.28
21.5,76.875,2022,77,40.76
21.5,77.5,2022,77,39.91
21.5,78.125,2022,77,40.28
21.5,78.75,2022,77,40.64
21.5,79.375,2022,77,40.64
21.5,80.0,2022,77,40.36
21.5,80.625,2022,77,39.3
22.0,73.125,2022,77,42.39
22.0,73.75,2022,77,41.92
22.0,74.375,2022,77,41.2
22.0,75.0,2022,77,42.0
22.0,75.625,2022,77,42.09
22.0,76.25,2022,77,41.69
22.0,76.875,2022,77,41.17
22.0,77.5,2022,77,39.69
22.0,78.125,2022,77,38.39
22.0,78.75,2022,77,38.53
22.0,79.375,2022,77,39.11
22.0,80.0,2022,77,39.55
22.0,80.625,2022,77,38.56
20.0,73.125,2022,78,40.69
20.0,73.75,2022,78,39.08
20.0,74.375,2022,78,39.51
20.0,75.0,2022,78,39.51
20.0,75.625,2022,78,39.46
20.0,76.25,2022,78,39.9
20.0,76.875,2022,78,40.1
20.0,77.5,2022,78,40.48
20.0,78.125,2022,78,41.07
20.0,78.75,2022,78,40.98
20.0,79.375,2022,78,40.3
20.0,80.0,2022,78,39.27
20.0,80.625,2022,78,37.68
20.5,73.125,2022,78,40.0
20.5,73.75,2022,78,39.24
20.5,74.375,2022,78,39.43
20.5,75.0,2022,78,40.19
20.5,75.625,2022,78,40.1
20.5,76.25,2022,78,40.23
20.5,76.875,2022,78,40.87
20.5,77.5,2022,78,41.13
20.5,78.125,2022,78,41.19
20.5,78.75,2022,78,40.77
20.5,79.375,2022,78,40.08
20.5,80.0,2022,78,39.07
20.5,80.625,2022,78,37.66
21.0,73.125,2022,78,40.3
21.0,73.75,2022,78,40.18
21.0,74.375,2022,78,40.54
21.0,75.0,2022,78,41.69
21.0,75.625,2022,78,41.4
21.0,76.25,2022,78,41.35
21.0,76.875,2022,78,41.51
21.0,77.5,2022,78,41.35
21.0,78.125,2022,78,41.26
21.0,78.75,2022,78,40.26
21.0,79.375,2022,78,39.73
21.0,80.0,2022,78,38.99
21.0,80.625,2022,78,37.87
21.5,73.125,2022,78,40.73
21.5,73.75,2022,78,40.8
21.5,74.375,2022,78,41.26
21.5,75.0,2022,78,41.76
21.5,75.625,2022,78,41.15
21.5,76.25,2022,78,40.99
21.5,76.875,2022,78,40.51
21.5,77.5,2022,78,39.38
21.5,78.125,2022,78,39.87
21.5,78.75,2022,78,39.71
21.5,79.375,2022,78,39.07
21.5,80.0,2022,78,38.91
21.5,80.625,2022,78,38.02
22.0,73.125,2022,78,40.98
22.0,73.75,2022,78,40.96
22.0,74.375,2022,78,40.65
22.0,75.0,2022,78,41.3
22.0,75.625,2022,78,41.73
22.0,76.25,2022,78,41.51
22.0,76.875,2022,78,40.83
22.0,77.5,2022,78,39.15
22.0,78.125,2022,78,38.08
22.0,78.75,2022,78,38.32
22.0,79.375,2022,78,38.27
22.0,80.0,2022,78,38.16
22.0,80.625,2022,78,37.44
20.0,73.125,2022,79,39.13
20.0,73.75,2022,79,37.84
20.0,74.375,2022,79,38.4
20.0,75.0,2022,79,38.78
20.0,75.625,2022,79,38.88
20.0,76.25,2022,79,39.29
20.0,76.875,2022,79,39.76
20.0,77.5,2022,79,40.17
20.0,78.125,2022,79,40.78
20.0,78.75,2022,79,40.87
20.0,79.375,2022,79,40.37
20.0,80.0,2022,79,39.79
20.0,80.625,2022,79,38.46
20.5,73.125,2022,79,38.88
20.5,73.75,2022,79,38.07
20.5,74.375,2022,79,38.46
20.5,75.0,2022,79,39.4
20.5,75.625,2022,79,39.51
20.5,76.25,2022,79,39.7
20.5,76.875,2022,79,40.54
20.5,77.5,2022,79,40.73
20.5,78.125,2022,79,40.84
20.5,78.75,2022,79,40.78
20.5,79.375,2022,79,40.4
20.5,80.0,2022,79,39.78
20.5,80.625,2022,79,38.43
21.0,73.125,2022,79,39.54
21.0,73.75,2022,79,39.04
21.0,74.375,2022,79,39.48
21.0,75.0,2022,79,40.85
21.0,75.625,2022,79,40.87
21.0,76.25,2022,79,40.93
21.0,76.875,2022,79,41.2
21.0,77.5,2022,79,40.98
21.0,78.125,2022,79,40.84
21.0,78.75,2022,79,40.51
21.0,79.375,2022,79,40.46
21.0,80.0,2022,79,40.04
21.0,80.625,2022,79,39.1
21.5,73.125,2022,79,40.03
21.5,73.75,2022,79,39.79
21.5,74.375,2022,79,40.18
