-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s)  
-END HEADER- 
LAT,LON,YEAR,DOY,WS10M_MAX
21.5,74.375,2023,35,3.66
21.5,75.0,2023,35,3.24
21.5,75.625,2023,35,3.52
21.5,76.25,2023,35,3.5
21.5,76.875,2023,35,3.76
21.5,77.5,2023,35,4.24
21.5,78.125,2023,35,4.59
21.5,78.75,2023,35,5.07
21.5,79.375,2023,35,4.75
21.5,80.0,2023,35,4.1
21.5,80.625,2023,35,3.6
22.0,73.125,2023,35,3.59
22.0,73.75,2023,35,4.97
22.0,74.375,2023,35,4.39
22.0,75.0,2023,35,4.08
22.0,75.625,2023,35,4.09
22.0,76.25,2023,35,3.55
22.0,76.875,2023,35,3.73
22.0,77.5,2023,35,4.1
22.0,78.125,2023,35,3.67
22.0,78.75,2023,35,3.96
22.0,79.375,2023,35,4.02
22.0,80.0,2023,35,3.77
22.0,80.625,2023,35,3.56
20.0,73.125,2023,36,5.98
20.0,73.75,2023,36,5.29
20.0,74.375,2023,36,3.29
20.0,75.0,2023,36,3.28
20.0,75.625,2023,36,3.3
20.0,76.25,2023,36,3.38
20.0,76.875,2023,36,3.08
20.0,77.5,2023,36,2.7
20.0,78.125,2023,36,3.07
20.0,78.75,2023,36,3.3
20.0,79.375,2023,36,3.17
20.0,80.0,2023,36,3.11
20.0,80.625,2023,36,2.88
20.5,73.125,2023,36,5.61
20.5,73.75,2023,36,5.03
20.5,74.375,2023,36,3.16
20.5,75.0,2023,36,3.08
20.5,75.625,2023,36,3.55
20.5,76.25,2023,36,3.44
20.5,76.875,2023,36,3.18
20.5,77.5,2023,36,2.96
20.5,78.125,2023,36,3.62
20.5,78.75,2023,36,4.16
20.5,79.375,2023,36,4.16
20.5,80.0,2023,36,3.77
20.5,80.625,2023,36,3.25
21.0,73.125,2023,36,5.07
21.0,73.75,2023,36,5.33
21.0,74.375,2023,36,3.2
21.0,75.0,2023,36,3.04
21.0,75.625,2023,36,3.3
21.0,76.25,2023,36,3.28
21.0,76.875,2023,36,3.32
21.0,77.5,2023,36,3.8
21.0,78.125,2023,36,4.24
21.0,78.75,2023,36,4.5
21.0,79.375,2023,36,4.43
21.0,80.0,2023,36,4.06
21.0,80.625,2023,36,3.4
21.5,73.125,2023,36,4.63
21.5,73.75,2023,36,5.29
21.5,74.375,2023,36,3.45
21.5,75.0,2023,36,3.15
21.5,75.625,2023,36,3.4
21.5,76.25,2023,36,3.48
21.5,76.875,2023,36,3.6
21.5,77.5,2023,36,3.47
21.5,78.125,2023,36,3.61
21.5,78.75,2023,36,4.08
21.5,79.375,2023,36,4.42
21.5,80.0,2023,36,4.05
21.5,80.625,2023,36,3.35
22.0,73.125,2023,36,3.73
22.0,73.75,2023,36,4.65
22.0,74.375,2023,36,3.95
22.0,75.0,2023,36,3.56
22.0,75.625,2023,36,3.3
22.0,76.25,2023,36,3.34
22.0,76.875,2023,36,3.37
22.0,77.5,2023,36,3.74
22.0,78.125,2023,36,3.48
22.0,78.75,2023,36,3.34
22.0,79.375,2023,36,3.24
22.0,80.0,2023,36,3.22
22.0,80.625,2023,36,3.13
20.0,73.125,2023,37,5.26
20.0,73.75,2023,37,4.67
20.0,74.375,2023,37,3.6
20.0,75.0,2023,37,3.52
20.0,75.625,2023,37,3.85
20.0,76.25,2023,37,3.36
20.0,76.875,2023,37,2.67
20.0,77.5,2023,37,2.22
20.0,78.125,2023,37,2.39
20.0,78.75,2023,37,2.9
20.0,79.375,2023,37,3.13
20.0,80.0,2023,37,3.11
20.0,80.625,2023,37,2.96
20.5,73.125,2023,37,5.12
20.5,73.75,2023,37,4.9
20.5,74.375,2023,37,4.07
20.5,75.0,2023,37,3.66
20.5,75.625,2023,37,4.01
20.5,76.25,2023,37,3.8
20.5,76.875,2023,37,3.1
20.5,77.5,2023,37,2.56
20.5,78.125,2023,37,3.07
20.5,78.75,2023,37,3.55
20.5,79.375,2023,37,3.06
20.5,80.0,2023,37,3.18
20.5,80.625,2023,37,3.19
21.0,73.125,2023,37,4.77
21.0,73.75,2023,37,4.46
21.0,74.375,2023,37,4.11
21.0,75.0,2023,37,3.6
21.0,75.625,2023,37,3.69
21.0,76.25,2023,37,3.5
21.0,76.875,2023,37,3.22
21.0,77.5,2023,37,3.58
21.0,78.125,2023,37,3.86
21.0,78.75,2023,37,3.98
21.0,79.375,2023,37,3.84
21.0,80.0,2023,37,3.73
21.0,80.625,2023,37,2.99
21.5,73.125,2023,37,4.38
21.5,73.75,2023,37,4.3
21.5,74.375,2023,37,4.0
21.5,75.0,2023,37,3.55
21.5,75.625,2023,37,3.53
21.5,76.25,2023,37,3.26
21.5,76.875,2023,37,3.39
21.5,77.5,2023,37,3.78
21.5,78.125,2023,37,3.58
21.5,78.75,2023,37,3.78
21.5,79.375,2023,37,3.69
21.5,80.0,2023,37,3.7
21.5,80.625,2023,37,3.22
22.0,73.125,2023,37,3.62
22.0,73.75,2023,37,4.22
22.0,74.375,2023,37,4.26
22.0,75.0,2023,37,3.75
22.0,75.625,2023,37,3.65
22.0,76.25,2023,37,3.48
22.0,76.875,2023,37,3.83
22.0,77.5,2023,37,4.66
22.0,78.125,2023,37,4.12
22.0,78.75,2023,37,3.7
22.0,79.375,2023,37,3.16
22.0,80.0,2023,37,3.25
22.0,80.625,2023,37,3.6
20.0,73.125,2023,38,5.11
20.0,73.75,2023,38,4.17
20.0,74.375,2023,38,3.73
20.0,75.0,2023,38,3.92
20.0,75.625,2023,38,4.04
20.0,76.25,2023,38,4.32
20.0,76.875,2023,38,4.22
20.0,77.5,2023,38,3.52
20.0,78.125,2023,38,2.36
20.0,78.75,2023,38,2.34
20.0,79.375,2023,38,2.42
20.0,80.0,2023,38,2.63
20.0,80.625,2023,38,3.06
20.5,73.125,2023,38,4.74
20.5,73.75,2023,38,4.13
20.5,74.375,2023,38,3.79
20.5,75.0,2023,38,3.46
20.5,75.625,2023,38,3.52
20.5,76.25,2023,38,3.75
20.5,76.875,2023,38,3.56
20.5,77.5,2023,38,3.39
20.5,78.125,2023,38,3.04
20.5,78.75,2023,38,2.24
20.5,79.375,2023,38,2.49
20.5,80.0,2023,38,2.89
20.5,80.625,2023,38,3.45
21.0,73.125,2023,38,4.45
21.0,73.75,2023,38,3.97
21.0,74.375,2023,38,3.58
21.0,75.0,2023,38,3.23
21.0,75.625,2023,38,3.33
21.0,76.25,2023,38,3.41
21.0,76.875,2023,38,3.87
21.0,77.5,2023,38,4.27
21.0,78.125,2023,38,3.6
21.0,78.75,2023,38,3.31
21.0,79.375,2023,38,3.26
21.0,80.0,2023,38,3.53
21.0,80.625,2023,38,3.8
21.5,73.125,2023,38,4.47
21.5,73.75,2023,38,4.22
21.5,74.375,2023,38,3.72
21.5,75.0,2023,38,3.41
21.5,75.625,2023,38,3.45
21.5,76.25,2023,38,3.41
21.5,76.875,2023,38,4.03
21.5,77.5,2023,38,4.84
21.5,78.125,2023,38,4.28
21.5,78.75,2023,38,3.89
21.5,79.375,2023,38,3.79
21.5,80.0,2023,38,4.15
21.5,80.625,2023,38,4.32
22.0,73.125,2023,38,4.12
22.0,73.75,2023,38,4.56
22.0,74.375,2023,38,4.23
22.0,75.0,2023,38,3.55
22.0,75.625,2023,38,3.61
22.0,76.25,2023,38,3.61
22.0,76.875,2023,38,3.69
22.0,77.5,2023,38,4.81
22.0,78.125,2023,38,5.15
22.0,78.75,2023,38,5.29
22.0,79.375,2023,38,4.63
22.0,80.0,2023,38,4.49
22.0,80.625,2023,38,5.06
20.0,73.125,2023,39,5.91
20.0,73.75,2023,39,5.56
20.0,74.375,2023,39,4.12
20.0,75.0,2023,39,3.79
20.0,75.625,2023,39,3.82
20.0,76.25,2023,39,3.83
20.0,76.875,2023,39,4.3
20.0,77.5,2023,39,4.69
20.0,78.125,2023,39,4.64
20.0,78.75,2023,39,4.42
20.0,79.375,2023,39,4.05
20.0,80.0,2023,39,3.56
20.0,80.625,2023,39,3.45
20.5,73.125,2023,39,5.6
20.5,73.75,2023,39,5.69
20.5,74.375,2023,39,4.48
20.5,75.0,2023,39,4.07
20.5,75.625,2023,39,3.87
20.5,76.25,2023,39,3.52
20.5,76.875,2023,39,3.53
20.5,77.5,2023,39,3.97
20.5,78.125,2023,39,4.35
20.5,78.75,2023,39,4.64
20.5,79.375,2023,39,4.44
20.5,80.0,2023,39,4.28
20.5,80.625,2023,39,4.14
21.0,73.125,2023,39,5.55
21.0,73.75,2023,39,6.26
21.0,74.375,2023,39,4.87
21.0,75.0,2023,39,4.33
21.0,75.625,2023,39,4.36
21.0,76.25,2023,39,3.63
21.0,76.875,2023,39,3.82
21.0,77.5,2023,39,4.55
21.0,78.125,2023,39,4.54
21.0,78.75,2023,39,4.43
21.0,79.375,2023,39,4.13
21.0,80.0,2023,39,3.87
21.0,80.625,2023,39,3.6
21.5,73.125,2023,39,5.25
21.5,73.75,2023,39,6.02
21.5,74.375,2023,39,4.79
21.5,75.0,2023,39,4.49
21.5,75.625,2023,39,4.6
21.5,76.25,2023,39,4.15
21.5,76.875,2023,39,4.85
21.5,77.5,2023,39,4.93
21.5,78.125,2023,39,5.0
21.5,78.75,2023,39,5.0
21.5,79.375,2023,39,4.78
21.5,80.0,2023,39,4.24
21.5,80.625,2023,39,3.39
22.0,73.125,2023,39,4.69
22.0,73.75,2023,39,5.46
22.0,74.375,2023,39,4.61
22.0,75.0,2023,39,4.27
22.0,75.625,2023,39,4.19
22.0,76.25,2023,39,3.98
22.0,76.875,2023,39,4.47
22.0,77.5,2023,39,4.55
22.0,78.125,2023,39,5.1
22.0,78.75,2023,39,4.99
22.0,79.375,2023,39,4.55
22.0,80.0,2023,39,4.3
22.0,80.625,2023,39,4.54
20.0,73.125,2023,40,5.96
20.0,73.75,2023,40,4.3
20.0,74.375,2023,40,3.47
20.0,75.0,2023,40,3.71
20.0,75.625,2023,40,3.7
20.0,76.25,2023,40,3.36
20.0,76.875,2023,40,3.22
20.0,77.5,2023,40,2.92
20.0,78.125,2023,40,2.98
20.0,78.75,2023,40,3.13
20.0,79.375,2023,40,3.18
20.0,80.0,2023,40,2.92
20.0,80.625,2023,40,3.0
20.5,73.125,2023,40,5.46
20.5,73.75,2023,40,4.88
20.5,74.375,2023,40,3.83
20.5,75.0,2023,40,3.65
20.5,75.625,2023,40,3.5
20.5,76.25,2023,40,3.16
20.5,76.875,2023,40,3.12
20.5,77.5,2023,40,3.22
20.5,78.125,2023,40,3.34
20.5,78.75,2023,40,3.44
20.5,79.375,2023,40,3.39
20.5,80.0,2023,40,3.99
20.5,80.625,2023,40,4.13
21.0,73.125,2023,40,4.91
21.0,73.75,2023,40,4.27
21.0,74.375,2023,40,3.25
21.0,75.0,2023,40,3.04
21.0,75.625,2023,40,3.07
21.0,76.25,2023,40,3.06
21.0,76.875,2023,40,3.34
21.0,77.5,2023,40,3.44
21.0,78.125,2023,40,3.66
21.0,78.75,2023,40,3.96
21.0,79.375,2023,40,3.5
21.0,80.0,2023,40,3.63
21.0,80.625,2023,40,3.77
21.5,73.125,2023,40,4.71
21.5,73.75,2023,40,4.27
21.5,74.375,2023,40,3.19
21.5,75.0,2023,40,2.75
21.5,75.625,2023,40,2.95
21.5,76.25,2023,40,3.21
21.5,76.875,2023,40,3.97
21.5,77.5,2023,40,4.1
21.5,78.125,2023,40,3.45
21.5,78.75,2023,40,3.98
21.5,79.375,2023,40,3.72
21.5,80.0,2023,40,3.53
21.5,80.625,2023,40,3.13
22.0,73.125,2023,40,4.08
22.0,73.75,2023,40,4.38
22.0,74.375,2023,40,4.0
22.0,75.0,2023,40,3.7
22.0,75.625,2023,40,3.25
22.0,76.25,2023,40,3.13
22.0,76.875,2023,40,3.4
22.0,77.5,2023,40,4.45
22.0,78.125,2023,40,4.44
22.0,78.75,2023,40,3.62
22.0,79.375,2023,40,3.45
22.0,80.0,2023,40,3.38
22.0,80.625,2023,40,3.28
20.0,73.125,2023,41,4.87
20.0,73.75,2023,41,3.59
20.0,74.375,2023,41,2.96
20.0,75.0,2023,41,3.08
20.0,75.625,2023,41,3.18
20.0,76.25,2023,41,2.88
20.0,76.875,2023,41,2.52
20.0,77.5,2023,41,2.07
20.0,78.125,2023,41,2.45
20.0,78.75,2023,41,2.64
20.0,79.375,2023,41,2.87
20.0,80.0,2023,41,3.07
20.0,80.625,2023,41,3.06
20.5,73.125,2023,41,4.16
20.5,73.75,2023,41,4.24
20.5,74.375,2023,41,3.27
20.5,75.0,2023,41,2.86
20.5,75.625,2023,41,3.06
20.5,76.25,2023,41,3.21
20.5,76.875,2023,41,2.58
20.5,77.5,2023,41,1.95
20.5,78.125,2023,41,2.1
20.5,78.75,2023,41,2.97
20.5,79.375,2023,41,2.93
20.5,80.0,2023,41,3.25
20.5,80.625,2023,41,3.5
21.0,73.125,2023,41,3.82
21.0,73.75,2023,41,3.96
21.0,74.375,2023,41,3.48
21.0,75.0,2023,41,3.05
21.0,75.625,2023,41,2.69
21.0,76.25,2023,41,3.01
21.0,76.875,2023,41,2.86
21.0,77.5,2023,41,2.98
21.0,78.125,2023,41,2.95
21.0,78.75,2023,41,3.21
21.0,79.375,2023,41,3.2
21.0,80.0,2023,41,2.77
21.0,80.625,2023,41,3.25
21.5,73.125,2023,41,3.96
21.5,73.75,2023,41,4.26
21.5,74.375,2023,41,4.01
21.5,75.0,2023,41,3.39
21.5,75.625,2023,41,3.16
21.5,76.25,2023,41,3.03
21.5,76.875,2023,41,3.5
21.5,77.5,2023,41,3.91
21.5,78.125,2023,41,3.18
21.5,78.75,2023,41,3.06
21.5,79.375,2023,41,3.32
21.5,80.0,2023,41,3.11
21.5,80.625,2023,41,2.56
22.0,73.125,2023,41,4.2
22.0,73.75,2023,41,4.71
22.0,74.375,2023,41,4.88
22.0,75.0,2023,41,4.26
22.0,75.625,2023,41,3.64
22.0,76.25,2023,41,3.4
22.0,76.875,2023,41,3.67
22.0,77.5,2023,41,4.27
22.0,78.125,2023,41,4.45
22.0,78.75,2023,41,4.24
22.0,79.375,2023,41,3.37
22.0,80.0,2023,41,3.03
22.0,80.625,2023,41,3.32
20.0,73.125,2023,42,5.55
20.0,73.75,2023,42,5.37
20.0,74.375,2023,42,4.52
20.0,75.0,2023,42,4.2
20.0,75.625,2023,42,4.12
20.0,76.25,2023,42,4.11
20.0,76.875,2023,42,3.93
20.0,77.5,2023,42,3.83
20.0,78.125,2023,42,3.83
20.0,78.75,2023,42,3.43
20.0,79.375,2023,42,3.53
20.0,80.0,2023,42,3.23
20.0,80.625,2023,42,3.67
20.5,73.125,2023,42,4.93
20.5,73.75,2023,42,5.62
20.5,74.375,2023,42,5.21
20.5,75.0,2023,42,4.17
20.5,75.625,2023,42,4.26
20.5,76.25,2023,42,4.41
20.5,76.875,2023,42,4.41
20.5,77.5,2023,42,4.42
20.5,78.125,2023,42,3.8
20.5,78.75,2023,42,3.65
20.5,79.375,2023,42,3.41
20.5,80.0,2023,42,3.61
20.5,80.625,2023,42,4.3
21.0,73.125,2023,42,4.48
21.0,73.75,2023,42,5.12
21.0,74.375,2023,42,5.43
21.0,75.0,2023,42,4.45
21.0,75.625,2023,42,4.15
21.0,76.25,2023,42,4.38
21.0,76.875,2023,42,4.61
21.0,77.5,2023,42,4.98
21.0,78.125,2023,42,4.24
21.0,78.75,2023,42,3.99
21.0,79.375,2023,42,3.74
21.0,80.0,2023,42,3.99
21.0,80.625,2023,42,4.77
21.5,73.125,2023,42,4.19
21.5,73.75,2023,42,4.85
21.5,74.375,2023,42,5.38
21.5,75.0,2023,42,4.62
21.5,75.625,2023,42,4.28
21.5,76.25,2023,42,4.37
21.5,76.875,2023,42,4.71
21.5,77.5,2023,42,5.45
21.5,78.125,2023,42,5.2
21.5,78.75,2023,42,4.76
21.5,79.375,2023,42,4.24
21.5,80.0,2023,42,4.19
21.5,80.625,2023,42,4.91
22.0,73.125,2023,42,3.89
22.0,73.75,2023,42,4.63
22.0,74.375,2023,42,5.39
22.0,75.0,2023,42,5.21
22.0,75.625,2023,42,4.69
22.0,76.25,2023,42,4.33
22.0,76.875,2023,42,4.46
22.0,77.5,2023,42,5.25
22.0,78.125,2023,42,5.75
22.0,78.75,2023,42,6.22
22.0,79.375,2023,42,5.75
22.0,80.0,2023,42,5.38
22.0,80.625,2023,42,5.86
20.0,73.125,2023,43,5.85
20.0,73.75,2023,43,5.22
20.0,74.375,2023,43,5.29
20.0,75.0,2023,43,5.29
20.0,75.625,2023,43,5.34
20.0,76.25,2023,43,5.24
20.0,76.875,2023,43,4.76
20.0,77.5,2023,43,4.63
20.0,78.125,2023,43,4.58
20.0,78.75,2023,43,5.19
20.0,79.375,2023,43,5.69
20.0,80.0,2023,43,5.28
20.0,80.625,2023,43,4.79
20.5,73.125,2023,43,6.3
20.5,73.75,2023,43,5.56
20.5,74.375,2023,43,5.14
20.5,75.0,2023,43,4.97
20.5,75.625,2023,43,4.92
20.5,76.25,2023,43,4.87
20.5,76.875,2023,43,4.55
20.5,77.5,2023,43,4.19
20.5,78.125,2023,43,4.34
20.5,78.75,2023,43,5.0
20.5,79.375,2023,43,5.73
20.5,80.0,2023,43,5.87
20.5,80.625,2023,43,5.4
21.0,73.125,2023,43,5.87
21.0,73.75,2023,43,5.16
21.0,74.375,2023,43,4.59
21.0,75.0,2023,43,4.44
21.0,75.625,2023,43,4.58
21.0,76.25,2023,43,4.67
21.0,76.875,2023,43,4.88
21.0,77.5,2023,43,4.68
21.0,78.125,2023,43,4.8
21.0,78.75,2023,43,5.14
21.0,79.375,2023,43,5.82
21.0,80.0,2023,43,5.95
21.0,80.625,2023,43,5.33
21.5,73.125,2023,43,5.74
21.5,73.75,2023,43,4.89
21.5,74.375,2023,43,4.36
21.5,75.0,2023,43,4.3
21.5,75.625,2023,43,4.56
21.5,76.25,2023,43,4.93
21.5,76.875,2023,43,5.31
21.5,77.5,2023,43,5.45
21.5,78.125,2023,43,5.58
21.5,78.75,2023,43,5.74
21.5,79.375,2023,43,6.27
21.5,80.0,2023,43,6.46
21.5,80.625,2023,43,5.74
22.0,73.125,2023,43,5.56
22.0,73.75,2023,43,5.17
22.0,74.375,2023,43,4.43
22.0,75.0,2023,43,4.08
22.0,75.625,2023,43,4.27
22.0,76.25,2023,43,4.76
22.0,76.875,2023,43,5.36
22.0,77.5,2023,43,5.84
22.0,78.125,2023,43,6.38
22.0,78.75,2023,43,6.7
22.0,79.375,2023,43,6.9
22.0,80.0,2023,43,6.82
22.0,80.625,2023,43,6.66
20.0,73.125,2023,44,6.38
20.0,73.75,2023,44,6.23
20.0,74.375,2023,44,4.05
20.0,75.0,2023,44,3.72
20.0,75.625,2023,44,3.78
20.0,76.25,2023,44,3.81
20.0,76.875,2023,44,3.62
20.0,77.5,2023,44,3.74
20.0,78.125,2023,44,4.2
20.0,78.75,2023,44,4.81
20.0,79.375,2023,44,5.43
20.0,80.0,2023,44,5.34
20.0,80.625,2023,44,4.96
20.5,73.125,2023,44,5.81
20.5,73.75,2023,44,6.09
20.5,74.375,2023,44,3.9
20.5,75.0,2023,44,3.36
20.5,75.625,2023,44,3.29
20.5,76.25,2023,44,3.34
20.5,76.875,2023,44,3.54
20.5,77.5,2023,44,3.59
20.5,78.125,2023,44,3.62
20.5,78.75,2023,44,4.15
20.5,79.375,2023,44,5.21
20.5,80.0,2023,44,5.78
20.5,80.625,2023,44,5.49
21.0,73.125,2023,44,4.89
21.0,73.75,2023,44,6.04
21.0,74.375,2023,44,4.05
21.0,75.0,2023,44,3.11
21.0,75.625,2023,44,3.3
21.0,76.25,2023,44,3.34
21.0,76.875,2023,44,3.63
21.0,77.5,2023,44,3.84
21.0,78.125,2023,44,4.2
21.0,78.75,2023,44,4.18
21.0,79.375,2023,44,4.94
21.0,80.0,2023,44,5.56
21.0,80.625,2023,44,5.07
21.5,73.125,2023,44,4.23
21.5,73.75,2023,44,5.39
21.5,74.375,2023,44,3.82
21.5,75.0,2023,44,3.43
21.5,75.625,2023,44,3.55
21.5,76.25,2023,44,3.54
21.5,76.875,2023,44,3.99
21.5,77.5,2023,44,4.8
21.5,78.125,2023,44,4.93
21.5,78.75,2023,44,5.0
21.5,79.375,2023,44,5.42
21.5,80.0,2023,44,5.97
21.5,80.625,2023,44,5.53
22.0,73.125,2023,44,4.06
22.0,73.75,2023,44,4.74
22.0,74.375,2023,44,3.87
22.0,75.0,2023,44,3.5
22.0,75.625,2023,44,3.53
22.0,76.25,2023,44,3.51
22.0,76.875,2023,44,3.54
22.0,77.5,2023,44,4.51
22.0,78.125,2023,44,5.5
22.0,78.75,2023,44,6.22
22.0,79.375,2023,44,6.64
22.0,80.0,2023,44,6.73
22.0,80.625,2023,44,6.94
20.0,73.125,2023,45,6.72
20.0,73.75,2023,45,6.05
20.0,74.375,2023,45,3.96
20.0,75.0,2023,45,3.61
20.0,75.625,2023,45,3.65
20.0,76.25,2023,45,3.97
20.0,76.875,2023,45,4.37
20.0,77.5,2023,45,4.54
20.0,78.125,2023,45,4.54
20.0,78.75,2023,45,4.73
20.0,79.375,2023,45,4.88
20.0,80.0,2023,45,4.63
20.0,80.625,2023,45,4.44
20.5,73.125,2023,45,5.64
20.5,73.75,2023,45,5.77
20.5,74.375,2023,45,3.86
20.5,75.0,2023,45,3.43
20.5,75.625,2023,45,3.45
20.5,76.25,2023,45,3.6
20.5,76.875,2023,45,3.86
20.5,77.5,2023,45,4.07
20.5,78.125,2023,45,4.04
20.5,78.75,2023,45,4.46
20.5,79.375,2023,45,4.92
20.5,80.0,2023,45,5.22
20.5,80.625,2023,45,5.16
21.0,73.125,2023,45,4.68
21.0,73.75,2023,45,5.87
21.0,74.375,2023,45,4.19
21.0,75.0,2023,45,3.15
21.0,75.625,2023,45,3.15
21.0,76.25,2023,45,3.21
21.0,76.875,2023,45,3.55
21.0,77.5,2023,45,3.68
21.0,78.125,2023,45,3.74
21.0,78.75,2023,45,3.81
21.0,79.375,2023,45,4.56
21.0,80.0,2023,45,4.7
21.0,80.625,2023,45,4.29
21.5,73.125,2023,45,4.36
21.5,73.75,2023,45,5.69
21.5,74.375,2023,45,4.54
21.5,75.0,2023,45,3.77
21.5,75.625,2023,45,3.56
21.5,76.25,2023,45,3.55
21.5,76.875,2023,45,3.83
21.5,77.5,2023,45,3.96
21.5,78.125,2023,45,4.05
21.5,78.75,2023,45,4.37
21.5,79.375,2023,45,4.45
21.5,80.0,2023,45,4.63
21.5,80.625,2023,45,4.29
22.0,73.125,2023,45,4.21
22.0,73.75,2023,45,5.23
22.0,74.375,2023,45,4.48
22.0,75.0,2023,45,4.01
22.0,75.625,2023,45,3.65
22.0,76.25,2023,45,3.53
22.0,76.875,2023,45,3.62
22.0,77.5,2023,45,4.44
22.0,78.125,2023,45,5.24
22.0,78.75,2023,45,5.46
22.0,79.375,2023,45,5.22
22.0,80.0,2023,45,5.46
22.0,80.625,2023,45,6.09
20.0,73.125,2023,46,5.58
20.0,73.75,2023,46,5.29
20.0,74.375,2023,46,5.13
20.0,75.0,2023,46,4.83
20.0,75.625,2023,46,4.67
20.0,76.25,2023,46,4.58
20.0,76.875,2023,46,4.1
20.0,77.5,2023,46,3.81
20.0,78.125,2023,46,3.52
20.0,78.75,2023,46,3.61
20.0,79.375,2023,46,3.99
20.0,80.0,2023,46,4.1
20.0,80.625,2023,46,4.34
20.5,73.125,2023,46,5.31
20.5,73.75,2023,46,5.67
20.5,74.375,2023,46,5.22
20.5,75.0,2023,46,4.69
20.5,75.625,2023,46,4.41
20.5,76.25,2023,46,4.27
20.5,76.875,2023,46,3.77
20.5,77.5,2023,46,3.17
20.5,78.125,2023,46,3.48
20.5,78.75,2023,46,4.03
20.5,79.375,2023,46,4.22
20.5,80.0,2023,46,4.44
20.5,80.625,2023,46,4.53
21.0,73.125,2023,46,5.03
21.0,73.75,2023,46,5.28
21.0,74.375,2023,46,4.57
21.0,75.0,2023,46,4.01
21.0,75.625,2023,46,4.03
21.0,76.25,2023,46,4.12
21.0,76.875,2023,46,4.34
21.0,77.5,2023,46,4.18
21.0,78.125,2023,46,3.86
21.0,78.75,2023,46,3.83
21.0,79.375,2023,46,3.95
21.0,80.0,2023,46,4.29
21.0,80.625,2023,46,4.22
21.5,73.125,2023,46,4.31
21.5,73.75,2023,46,4.64
21.5,74.375,2023,46,4.19
21.5,75.0,2023,46,3.95
21.5,75.625,2023,46,4.05
21.5,76.25,2023,46,4.28
21.5,76.875,2023,46,4.97
21.5,77.5,2023,46,5.39
21.5,78.125,2023,46,5.37
21.5,78.75,2023,46,4.9
21.5,79.375,2023,46,4.71
21.5,80.0,2023,46,5.06
21.5,80.625,2023,46,5.27
22.0,73.125,2023,46,4.09
22.0,73.75,2023,46,4.49
22.0,74.375,2023,46,4.19
22.0,75.0,2023,46,3.98
22.0,75.625,2023,46,3.82
22.0,76.25,2023,46,3.88
22.0,76.875,2023,46,4.4
22.0,77.5,2023,46,5.09
22.0,78.125,2023,46,5.83
22.0,78.75,2023,46,6.24
22.0,79.375,2023,46,6.07
22.0,80.0,2023,46,6.12
22.0,80.625,2023,46,6.59
20.0,73.125,2023,47,5.73
20.0,73.75,2023,47,5.13
20.0,74.375,2023,47,4.96
20.0,75.0,2023,47,4.73
20.0,75.625,2023,47,4.46
20.0,76.25,2023,47,4.32
20.0,76.875,2023,47,3.96
20.0,77.5,2023,47,3.66
20.0,78.125,2023,47,3.57
20.0,78.75,2023,47,3.63
20.0,79.375,2023,47,4.05
20.0,80.0,2023,47,4.08
20.0,80.625,2023,47,4.23
20.5,73.125,2023,47,6.04
20.5,73.75,2023,47,5.69
20.5,74.375,2023,47,5.06
20.5,75.0,2023,47,4.56
20.5,75.625,2023,47,4.22
20.5,76.25,2023,47,4.19
20.5,76.875,2023,47,4.02
20.5,77.5,2023,47,3.75
20.5,78.125,2023,47,4.13
20.5,78.75,2023,47,4.35
20.5,79.375,2023,47,4.46
20.5,80.0,2023,47,4.49
20.5,80.625,2023,47,4.38
21.0,73.125,2023,47,5.67
21.0,73.75,2023,47,5.2
21.0,74.375,2023,47,4.41
21.0,75.0,2023,47,3.89
21.0,75.625,2023,47,3.78
21.0,76.25,2023,47,3.95
21.0,76.875,2023,47,4.28
21.0,77.5,2023,47,4.58
21.0,78.125,2023,47,4.66
21.0,78.75,2023,47,4.95
21.0,79.375,2023,47,5.23
21.0,80.0,2023,47,4.8
21.0,80.625,2023,47,4.82
21.5,73.125,2023,47,5.48
21.5,73.75,2023,47,4.92
21.5,74.375,2023,47,4.18
21.5,75.0,2023,47,3.77
21.5,75.625,2023,47,3.75
21.5,76.25,2023,47,3.98
21.5,76.875,2023,47,4.62
21.5,77.5,2023,47,5.45
21.5,78.125,2023,47,6.09
21.5,78.75,2023,47,6.03
21.5,79.375,2023,47,6.11
21.5,80.0,2023,47,6.39
21.5,80.625,2023,47,5.8
22.0,73.125,2023,47,5.16
22.0,73.75,2023,47,5.1
22.0,74.375,2023,47,4.37
22.0,75.0,2023,47,3.74
22.0,75.625,2023,47,3.63
22.0,76.25,2023,47,3.65
22.0,76.875,2023,47,4.17
22.0,77.5,2023,47,5.15
22.0,78.125,2023,47,6.22
22.0,78.75,2023,47,6.94
22.0,79.375,2023,47,7.29
22.0,80.0,2023,47,7.28
22.0,80.625,2023,47,6.78
20.0,73.125,2023,48,5.92
20.0,73.75,2023,48,5.7
20.0,74.375,2023,48,4.91
20.0,75.0,2023,48,4.19
20.0,75.625,2023,48,3.83
20.0,76.25,2023,48,3.88
