-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MAX
21.5,80.625,2016,2,30.02
22.0,73.125,2016,2,34.44
22.0,73.75,2016,2,34.36
22.0,74.375,2016,2,32.91
22.0,75.0,2016,2,32.49
22.0,75.625,2016,2,32.21
22.0,76.25,2016,2,31.96
22.0,76.875,2016,2,31.85
22.0,77.5,2016,2,30.82
22.0,78.125,2016,2,30.04
22.0,78.75,2016,2,29.97
22.0,79.375,2016,2,29.93
22.0,80.0,2016,2,30.36
22.0,80.625,2016,2,29.52
20.0,73.125,2016,3,35.37
20.0,73.75,2016,3,31.77
20.0,74.375,2016,3,31.38
20.0,75.0,2016,3,31.52
20.0,75.625,2016,3,31.21
20.0,76.25,2016,3,31.17
20.0,76.875,2016,3,31.07
20.0,77.5,2016,3,31.07
20.0,78.125,2016,3,31.44
20.0,78.75,2016,3,31.56
20.0,79.375,2016,3,31.7
20.0,80.0,2016,3,31.31
20.0,80.625,2016,3,29.95
20.5,73.125,2016,3,35.01
20.5,73.75,2016,3,32.18
20.5,74.375,2016,3,30.84
20.5,75.0,2016,3,31.43
20.5,75.625,2016,3,31.21
20.5,76.25,2016,3,30.92
20.5,76.875,2016,3,31.22
20.5,77.5,2016,3,31.15
20.5,78.125,2016,3,31.01
20.5,78.75,2016,3,30.84
20.5,79.375,2016,3,30.89
20.5,80.0,2016,3,29.92
20.5,80.625,2016,3,28.17
21.0,73.125,2016,3,34.73
21.0,73.75,2016,3,32.48
21.0,74.375,2016,3,30.93
21.0,75.0,2016,3,31.7
21.0,75.625,2016,3,31.61
21.0,76.25,2016,3,31.59
21.0,76.875,2016,3,31.83
21.0,77.5,2016,3,31.28
21.0,78.125,2016,3,30.72
21.0,78.75,2016,3,30.01
21.0,79.375,2016,3,30.31
21.0,80.0,2016,3,29.7
21.0,80.625,2016,3,28.24
21.5,73.125,2016,3,34.31
21.5,73.75,2016,3,32.43
21.5,74.375,2016,3,31.13
21.5,75.0,2016,3,31.33
21.5,75.625,2016,3,30.94
21.5,76.25,2016,3,31.13
21.5,76.875,2016,3,31.42
21.5,77.5,2016,3,30.25
21.5,78.125,2016,3,30.13
21.5,78.75,2016,3,29.72
21.5,79.375,2016,3,29.92
21.5,80.0,2016,3,30.17
21.5,80.625,2016,3,28.92
22.0,73.125,2016,3,33.74
22.0,73.75,2016,3,32.49
22.0,74.375,2016,3,30.75
22.0,75.0,2016,3,30.58
22.0,75.625,2016,3,30.56
22.0,76.25,2016,3,30.77
22.0,76.875,2016,3,31.13
22.0,77.5,2016,3,30.28
22.0,78.125,2016,3,29.31
22.0,78.75,2016,3,28.67
22.0,79.375,2016,3,28.63
22.0,80.0,2016,3,29.49
22.0,80.625,2016,3,28.9
20.0,73.125,2016,4,35.56
20.0,73.75,2016,4,31.72
20.0,74.375,2016,4,31.53
20.0,75.0,2016,4,31.61
20.0,75.625,2016,4,31.16
20.0,76.25,2016,4,31.0
20.0,76.875,2016,4,30.7
20.0,77.5,2016,4,30.49
20.0,78.125,2016,4,30.92
20.0,78.75,2016,4,31.22
20.0,79.375,2016,4,31.64
20.0,80.0,2016,4,31.47
20.0,80.625,2016,4,30.1
20.5,73.125,2016,4,35.5
20.5,73.75,2016,4,32.22
20.5,74.375,2016,4,31.1
20.5,75.0,2016,4,31.84
20.5,75.625,2016,4,31.53
20.5,76.25,2016,4,31.06
20.5,76.875,2016,4,31.04
20.5,77.5,2016,4,30.79
20.5,78.125,2016,4,30.83
20.5,78.75,2016,4,30.84
20.5,79.375,2016,4,31.01
20.5,80.0,2016,4,30.24
20.5,80.625,2016,4,28.76
21.0,73.125,2016,4,34.89
21.0,73.75,2016,4,32.59
21.0,74.375,2016,4,31.26
21.0,75.0,2016,4,32.18
21.0,75.625,2016,4,31.93
21.0,76.25,2016,4,31.61
21.0,76.875,2016,4,31.52
21.0,77.5,2016,4,31.03
21.0,78.125,2016,4,30.66
21.0,78.75,2016,4,30.22
21.0,79.375,2016,4,30.68
21.0,80.0,2016,4,30.25
21.0,80.625,2016,4,28.9
21.5,73.125,2016,4,34.14
21.5,73.75,2016,4,32.47
21.5,74.375,2016,4,31.46
21.5,75.0,2016,4,31.71
21.5,75.625,2016,4,31.26
21.5,76.25,2016,4,31.28
21.5,76.875,2016,4,31.22
21.5,77.5,2016,4,30.02
21.5,78.125,2016,4,30.02
21.5,78.75,2016,4,29.9
21.5,79.375,2016,4,30.24
21.5,80.0,2016,4,30.76
21.5,80.625,2016,4,29.8
22.0,73.125,2016,4,33.75
22.0,73.75,2016,4,32.53
22.0,74.375,2016,4,30.96
22.0,75.0,2016,4,30.86
22.0,75.625,2016,4,30.99
22.0,76.25,2016,4,31.32
22.0,76.875,2016,4,31.69
22.0,77.5,2016,4,30.63
22.0,78.125,2016,4,29.54
22.0,78.75,2016,4,28.95
22.0,79.375,2016,4,29.1
22.0,80.0,2016,4,30.01
22.0,80.625,2016,4,29.61
20.0,73.125,2016,5,34.94
20.0,73.75,2016,5,31.48
20.0,74.375,2016,5,31.09
20.0,75.0,2016,5,30.93
20.0,75.625,2016,5,30.46
20.0,76.25,2016,5,30.64
20.0,76.875,2016,5,30.93
20.0,77.5,2016,5,31.01
20.0,78.125,2016,5,31.36
20.0,78.75,2016,5,31.58
20.0,79.375,2016,5,31.69
20.0,80.0,2016,5,31.75
20.0,80.625,2016,5,30.68
20.5,73.125,2016,5,34.65
20.5,73.75,2016,5,31.89
20.5,74.375,2016,5,30.82
20.5,75.0,2016,5,31.29
20.5,75.625,2016,5,31.0
20.5,76.25,2016,5,30.85
20.5,76.875,2016,5,31.08
20.5,77.5,2016,5,30.78
20.5,78.125,2016,5,30.82
20.5,78.75,2016,5,30.93
20.5,79.375,2016,5,31.29
20.5,80.0,2016,5,30.79
20.5,80.625,2016,5,29.33
21.0,73.125,2016,5,34.24
21.0,73.75,2016,5,32.32
21.0,74.375,2016,5,31.11
21.0,75.0,2016,5,31.8
21.0,75.625,2016,5,31.57
21.0,76.25,2016,5,31.29
21.0,76.875,2016,5,31.14
21.0,77.5,2016,5,30.77
21.0,78.125,2016,5,30.68
21.0,78.75,2016,5,30.29
21.0,79.375,2016,5,30.82
21.0,80.0,2016,5,30.61
21.0,80.625,2016,5,29.54
21.5,73.125,2016,5,33.83
21.5,73.75,2016,5,32.43
21.5,74.375,2016,5,31.26
21.5,75.0,2016,5,31.28
21.5,75.625,2016,5,30.81
21.5,76.25,2016,5,30.77
21.5,76.875,2016,5,30.63
21.5,77.5,2016,5,29.97
21.5,78.125,2016,5,30.14
21.5,78.75,2016,5,30.13
21.5,79.375,2016,5,30.33
21.5,80.0,2016,5,30.9
21.5,80.625,2016,5,30.36
22.0,73.125,2016,5,33.41
22.0,73.75,2016,5,32.55
22.0,74.375,2016,5,31.0
22.0,75.0,2016,5,30.83
22.0,75.625,2016,5,30.93
22.0,76.25,2016,5,31.06
22.0,76.875,2016,5,31.08
22.0,77.5,2016,5,30.42
22.0,78.125,2016,5,29.56
22.0,78.75,2016,5,29.32
22.0,79.375,2016,5,29.4
22.0,80.0,2016,5,30.1
22.0,80.625,2016,5,29.69
20.0,73.125,2016,6,34.96
20.0,73.75,2016,6,31.43
20.0,74.375,2016,6,31.35
20.0,75.0,2016,6,31.46
20.0,75.625,2016,6,31.13
20.0,76.25,2016,6,31.26
20.0,76.875,2016,6,31.5
20.0,77.5,2016,6,31.73
20.0,78.125,2016,6,32.15
20.0,78.75,2016,6,32.32
20.0,79.375,2016,6,32.33
20.0,80.0,2016,6,32.26
20.0,80.625,2016,6,31.35
20.5,73.125,2016,6,34.89
20.5,73.75,2016,6,32.07
20.5,74.375,2016,6,31.21
20.5,75.0,2016,6,31.98
20.5,75.625,2016,6,31.78
20.5,76.25,2016,6,31.69
20.5,76.875,2016,6,32.01
20.5,77.5,2016,6,31.7
20.5,78.125,2016,6,31.71
20.5,78.75,2016,6,31.69
20.5,79.375,2016,6,31.89
20.5,80.0,2016,6,31.46
20.5,80.625,2016,6,30.3
21.0,73.125,2016,6,34.75
21.0,73.75,2016,6,33.12
21.0,74.375,2016,6,31.94
21.0,75.0,2016,6,32.82
21.0,75.625,2016,6,32.58
21.0,76.25,2016,6,32.39
21.0,76.875,2016,6,32.16
21.0,77.5,2016,6,31.5
21.0,78.125,2016,6,31.35
21.0,78.75,2016,6,30.98
21.0,79.375,2016,6,31.49
21.0,80.0,2016,6,31.28
21.0,80.625,2016,6,30.39
21.5,73.125,2016,6,34.01
21.5,73.75,2016,6,33.54
21.5,74.375,2016,6,32.41
21.5,75.0,2016,6,32.41
21.5,75.625,2016,6,31.85
21.5,76.25,2016,6,31.7
21.5,76.875,2016,6,31.33
21.5,77.5,2016,6,30.35
21.5,78.125,2016,6,30.53
21.5,78.75,2016,6,30.5
21.5,79.375,2016,6,30.77
21.5,80.0,2016,6,31.22
21.5,80.625,2016,6,30.64
22.0,73.125,2016,6,33.18
22.0,73.75,2016,6,33.35
22.0,74.375,2016,6,32.0
22.0,75.0,2016,6,31.83
22.0,75.625,2016,6,31.86
22.0,76.25,2016,6,31.92
22.0,76.875,2016,6,31.79
22.0,77.5,2016,6,30.82
22.0,78.125,2016,6,29.8
22.0,78.75,2016,6,29.39
22.0,79.375,2016,6,29.56
22.0,80.0,2016,6,30.41
22.0,80.625,2016,6,29.87
20.0,73.125,2016,7,34.88
20.0,73.75,2016,7,31.25
20.0,74.375,2016,7,31.19
20.0,75.0,2016,7,31.27
20.0,75.625,2016,7,30.69
20.0,76.25,2016,7,30.64
20.0,76.875,2016,7,30.86
20.0,77.5,2016,7,31.42
20.0,78.125,2016,7,32.06
20.0,78.75,2016,7,32.13
20.0,79.375,2016,7,31.86
20.0,80.0,2016,7,31.72
20.0,80.625,2016,7,30.99
20.5,73.125,2016,7,35.02
20.5,73.75,2016,7,31.56
20.5,74.375,2016,7,30.7
20.5,75.0,2016,7,31.64
20.5,75.625,2016,7,31.41
20.5,76.25,2016,7,31.14
20.5,76.875,2016,7,31.31
20.5,77.5,2016,7,31.18
20.5,78.125,2016,7,31.33
20.5,78.75,2016,7,31.44
20.5,79.375,2016,7,31.41
20.5,80.0,2016,7,31.0
20.5,80.625,2016,7,30.02
21.0,73.125,2016,7,35.05
21.0,73.75,2016,7,32.41
21.0,74.375,2016,7,31.08
21.0,75.0,2016,7,32.24
21.0,75.625,2016,7,32.11
21.0,76.25,2016,7,31.95
21.0,76.875,2016,7,31.77
21.0,77.5,2016,7,30.94
21.0,78.125,2016,7,30.67
21.0,78.75,2016,7,30.3
21.0,79.375,2016,7,30.74
21.0,80.0,2016,7,30.67
21.0,80.625,2016,7,30.05
21.5,73.125,2016,7,34.64
21.5,73.75,2016,7,32.86
21.5,74.375,2016,7,31.5
21.5,75.0,2016,7,31.6
21.5,75.625,2016,7,31.1
21.5,76.25,2016,7,31.27
21.5,76.875,2016,7,31.16
21.5,77.5,2016,7,29.89
21.5,78.125,2016,7,29.92
21.5,78.75,2016,7,29.67
21.5,79.375,2016,7,29.89
21.5,80.0,2016,7,30.38
21.5,80.625,2016,7,30.02
22.0,73.125,2016,7,34.1
22.0,73.75,2016,7,32.95
22.0,74.375,2016,7,31.19
22.0,75.0,2016,7,30.88
22.0,75.625,2016,7,30.97
22.0,76.25,2016,7,31.36
22.0,76.875,2016,7,31.61
22.0,77.5,2016,7,30.47
22.0,78.125,2016,7,29.39
22.0,78.75,2016,7,28.98
22.0,79.375,2016,7,29.06
22.0,80.0,2016,7,29.63
22.0,80.625,2016,7,29.1
20.0,73.125,2016,8,34.46
20.0,73.75,2016,8,30.58
20.0,74.375,2016,8,30.44
20.0,75.0,2016,8,30.65
20.0,75.625,2016,8,30.44
20.0,76.25,2016,8,30.72
20.0,76.875,2016,8,31.05
20.0,77.5,2016,8,31.43
20.0,78.125,2016,8,31.85
20.0,78.75,2016,8,32.1
20.0,79.375,2016,8,32.08
20.0,80.0,2016,8,31.71
20.0,80.625,2016,8,30.8
20.5,73.125,2016,8,33.96
20.5,73.75,2016,8,31.07
20.5,74.375,2016,8,30.22
20.5,75.0,2016,8,31.1
20.5,75.625,2016,8,31.13
20.5,76.25,2016,8,31.24
20.5,76.875,2016,8,31.68
20.5,77.5,2016,8,31.6
20.5,78.125,2016,8,31.6
20.5,78.75,2016,8,31.61
20.5,79.375,2016,8,31.72
20.5,80.0,2016,8,31.22
20.5,80.625,2016,8,30.13
21.0,73.125,2016,8,33.76
21.0,73.75,2016,8,31.97
21.0,74.375,2016,8,30.94
21.0,75.0,2016,8,31.91
21.0,75.625,2016,8,31.9
21.0,76.25,2016,8,31.96
21.0,76.875,2016,8,31.88
21.0,77.5,2016,8,31.44
21.0,78.125,2016,8,31.43
21.0,78.75,2016,8,31.01
21.0,79.375,2016,8,31.38
21.0,80.0,2016,8,31.21
21.0,80.625,2016,8,30.52
21.5,73.125,2016,8,33.33
21.5,73.75,2016,8,32.44
21.5,74.375,2016,8,31.66
21.5,75.0,2016,8,31.8
21.5,75.625,2016,8,31.32
21.5,76.25,2016,8,31.35
21.5,76.875,2016,8,31.05
21.5,77.5,2016,8,30.26
21.5,78.125,2016,8,30.68
21.5,78.75,2016,8,30.66
21.5,79.375,2016,8,30.83
21.5,80.0,2016,8,31.22
21.5,80.625,2016,8,30.87
22.0,73.125,2016,8,32.72
22.0,73.75,2016,8,32.29
22.0,74.375,2016,8,31.26
22.0,75.0,2016,8,31.32
22.0,75.625,2016,8,31.41
22.0,76.25,2016,8,31.41
22.0,76.875,2016,8,31.1
22.0,77.5,2016,8,30.29
22.0,78.125,2016,8,29.55
22.0,78.75,2016,8,29.46
22.0,79.375,2016,8,29.82
22.0,80.0,2016,8,30.49
22.0,80.625,2016,8,30.02
20.0,73.125,2016,9,34.38
20.0,73.75,2016,9,31.02
20.0,74.375,2016,9,30.79
20.0,75.0,2016,9,30.78
20.0,75.625,2016,9,30.57
20.0,76.25,2016,9,30.78
20.0,76.875,2016,9,31.0
20.0,77.5,2016,9,31.41
20.0,78.125,2016,9,32.08
20.0,78.75,2016,9,32.24
20.0,79.375,2016,9,32.35
20.0,80.0,2016,9,31.77
20.0,80.625,2016,9,30.32
20.5,73.125,2016,9,33.72
20.5,73.75,2016,9,31.55
20.5,74.375,2016,9,30.74
20.5,75.0,2016,9,31.07
20.5,75.625,2016,9,30.83
20.5,76.25,2016,9,30.85
20.5,76.875,2016,9,31.29
20.5,77.5,2016,9,31.52
20.5,78.125,2016,9,31.97
20.5,78.75,2016,9,32.04
20.5,79.375,2016,9,32.07
20.5,80.0,2016,9,31.41
20.5,80.625,2016,9,30.09
21.0,73.125,2016,9,33.38
21.0,73.75,2016,9,32.16
21.0,74.375,2016,9,31.49
21.0,75.0,2016,9,31.94
21.0,75.625,2016,9,31.55
21.0,76.25,2016,9,31.47
21.0,76.875,2016,9,31.41
21.0,77.5,2016,9,31.41
21.0,78.125,2016,9,31.69
21.0,78.75,2016,9,31.49
21.0,79.375,2016,9,31.85
21.0,80.0,2016,9,31.32
21.0,80.625,2016,9,30.42
21.5,73.125,2016,9,32.93
21.5,73.75,2016,9,32.29
21.5,74.375,2016,9,31.86
21.5,75.0,2016,9,31.68
21.5,75.625,2016,9,30.94
21.5,76.25,2016,9,30.87
21.5,76.875,2016,9,30.35
21.5,77.5,2016,9,29.8
21.5,78.125,2016,9,30.39
21.5,78.75,2016,9,30.8
21.5,79.375,2016,9,31.21
21.5,80.0,2016,9,31.18
21.5,80.625,2016,9,30.34
22.0,73.125,2016,9,32.46
22.0,73.75,2016,9,32.16
22.0,74.375,2016,9,31.22
22.0,75.0,2016,9,31.13
22.0,75.625,2016,9,31.07
22.0,76.25,2016,9,30.93
22.0,76.875,2016,9,30.4
22.0,77.5,2016,9,29.24
22.0,78.125,2016,9,28.42
22.0,78.75,2016,9,28.71
22.0,79.375,2016,9,29.43
22.0,80.0,2016,9,30.0
22.0,80.625,2016,9,29.13
20.0,73.125,2016,10,33.83
20.0,73.75,2016,10,30.53
20.0,74.375,2016,10,30.54
20.0,75.0,2016,10,30.72
20.0,75.625,2016,10,30.46
20.0,76.25,2016,10,30.72
20.0,76.875,2016,10,30.86
20.0,77.5,2016,10,30.87
20.0,78.125,2016,10,31.22
20.0,78.75,2016,10,31.18
20.0,79.375,2016,10,31.36
20.0,80.0,2016,10,31.23
20.0,80.625,2016,10,30.13
20.5,73.125,2016,10,33.31
20.5,73.75,2016,10,31.01
20.5,74.375,2016,10,30.36
20.5,75.0,2016,10,31.02
20.5,75.625,2016,10,30.81
20.5,76.25,2016,10,30.81
20.5,76.875,2016,10,31.12
20.5,77.5,2016,10,30.87
20.5,78.125,2016,10,30.83
20.5,78.75,2016,10,30.64
20.5,79.375,2016,10,30.68
20.5,80.0,2016,10,29.99
20.5,80.625,2016,10,28.56
21.0,73.125,2016,10,33.15
21.0,73.75,2016,10,31.84
21.0,74.375,2016,10,31.04
21.0,75.0,2016,10,31.65
21.0,75.625,2016,10,31.42
21.0,76.25,2016,10,31.29
21.0,76.875,2016,10,31.23
21.0,77.5,2016,10,30.67
21.0,78.125,2016,10,30.37
21.0,78.75,2016,10,29.72
21.0,79.375,2016,10,29.98
21.0,80.0,2016,10,29.59
21.0,80.625,2016,10,28.25
21.5,73.125,2016,10,32.73
21.5,73.75,2016,10,32.08
21.5,74.375,2016,10,31.33
21.5,75.0,2016,10,31.18
21.5,75.625,2016,10,30.76
21.5,76.25,2016,10,30.73
21.5,76.875,2016,10,30.36
21.5,77.5,2016,10,29.3
21.5,78.125,2016,10,29.33
21.5,78.75,2016,10,29.15
21.5,79.375,2016,10,29.38
21.5,80.0,2016,10,29.68
21.5,80.625,2016,10,28.56
22.0,73.125,2016,10,32.04
22.0,73.75,2016,10,31.89
22.0,74.375,2016,10,30.86
22.0,75.0,2016,10,30.7
22.0,75.625,2016,10,30.78
22.0,76.25,2016,10,30.72
22.0,76.875,2016,10,30.47
22.0,77.5,2016,10,29.39
22.0,78.125,2016,10,28.32
22.0,78.75,2016,10,27.9
22.0,79.375,2016,10,28.03
22.0,80.0,2016,10,28.86
22.0,80.625,2016,10,28.2
20.0,73.125,2016,11,34.42
20.0,73.75,2016,11,31.03
20.0,74.375,2016,11,30.91
20.0,75.0,2016,11,30.91
20.0,75.625,2016,11,30.5
20.0,76.25,2016,11,30.55
20.0,76.875,2016,11,30.64
20.0,77.5,2016,11,30.7
20.0,78.125,2016,11,31.05
20.0,78.75,2016,11,31.2
20.0,79.375,2016,11,31.58
20.0,80.0,2016,11,31.52
20.0,80.625,2016,11,30.22
20.5,73.125,2016,11,34.16
20.5,73.75,2016,11,31.62
20.5,74.375,2016,11,30.77
20.5,75.0,2016,11,31.41
20.5,75.625,2016,11,31.08
20.5,76.25,2016,11,30.8
20.5,76.875,2016,11,30.86
20.5,77.5,2016,11,30.69
20.5,78.125,2016,11,30.84
20.5,78.75,2016,11,30.84
20.5,79.375,2016,11,31.11
20.5,80.0,2016,11,30.64
20.5,80.625,2016,11,29.15
21.0,73.125,2016,11,33.94
21.0,73.75,2016,11,32.45
21.0,74.375,2016,11,31.36
21.0,75.0,2016,11,32.16
21.0,75.625,2016,11,31.81
21.0,76.25,2016,11,31.42
21.0,76.875,2016,11,31.22
21.0,77.5,2016,11,30.73
21.0,78.125,2016,11,30.64
21.0,78.75,2016,11,30.28
21.0,79.375,2016,11,30.64
21.0,80.0,2016,11,30.42
21.0,80.625,2016,11,29.29
21.5,73.125,2016,11,33.41
21.5,73.75,2016,11,32.55
21.5,74.375,2016,11,31.56
21.5,75.0,2016,11,31.61
21.5,75.625,2016,11,31.03
21.5,76.25,2016,11,30.94
21.5,76.875,2016,11,30.66
21.5,77.5,2016,11,29.61
21.5,78.125,2016,11,29.77
21.5,78.75,2016,11,29.79
21.5,79.375,2016,11,29.99
21.5,80.0,2016,11,30.34
21.5,80.625,2016,11,29.66
22.0,73.125,2016,11,32.83
22.0,73.75,2016,11,32.33
22.0,74.375,2016,11,31.05
22.0,75.0,2016,11,30.97
22.0,75.625,2016,11,31.0
22.0,76.25,2016,11,31.05
22.0,76.875,2016,11,30.91
22.0,77.5,2016,11,29.75
22.0,78.125,2016,11,28.67
22.0,78.75,2016,11,28.46
22.0,79.375,2016,11,28.68
22.0,80.0,2016,11,29.31
22.0,80.625,2016,11,28.84
20.0,73.125,2016,12,32.9
20.0,73.75,2016,12,30.81
20.0,74.375,2016,12,31.28
20.0,75.0,2016,12,31.31
20.0,75.625,2016,12,30.96
20.0,76.25,2016,12,30.94
20.0,76.875,2016,12,31.03
20.0,77.5,2016,12,31.3
20.0,78.125,2016,12,31.75
20.0,78.75,2016,12,31.85
20.0,79.375,2016,12,32.03
20.0,80.0,2016,12,31.91
20.0,80.625,2016,12,30.65
20.5,73.125,2016,12,32.57
20.5,73.75,2016,12,31.03
20.5,74.375,2016,12,31.14
20.5,75.0,2016,12,31.89
20.5,75.625,2016,12,31.66
20.5,76.25,2016,12,31.44
20.5,76.875,2016,12,31.56
20.5,77.5,2016,12,31.27
20.5,78.125,2016,12,31.31
20.5,78.75,2016,12,31.42
20.5,79.375,2016,12,31.74
20.5,80.0,2016,12,31.26
20.5,80.625,2016,12,29.71
21.0,73.125,2016,12,32.66
21.0,73.75,2016,12,31.74
21.0,74.375,2016,12,31.61
21.0,75.0,2016,12,32.7
21.0,75.625,2016,12,32.56
21.0,76.25,2016,12,32.29
21.0,76.875,2016,12,31.86
21.0,77.5,2016,12,31.06
21.0,78.125,2016,12,31.03
21.0,78.75,2016,12,30.74
21.0,79.375,2016,12,31.15
21.0,80.0,2016,12,30.82
21.0,80.625,2016,12,29.62
21.5,73.125,2016,12,32.53
21.5,73.75,2016,12,32.1
21.5,74.375,2016,12,31.58
21.5,75.0,2016,12,31.79
21.5,75.625,2016,12,31.58
21.5,76.25,2016,12,31.63
21.5,76.875,2016,12,31.1
21.5,77.5,2016,12,29.99
21.5,78.125,2016,12,30.09
21.5,78.75,2016,12,30.0
21.5,79.375,2016,12,30.27
21.5,80.0,2016,12,30.7
21.5,80.625,2016,12,29.96
22.0,73.125,2016,12,32.13
22.0,73.75,2016,12,32.05
22.0,74.375,2016,12,30.96
22.0,75.0,2016,12,31.0
22.0,75.625,2016,12,31.5
22.0,76.25,2016,12,31.88
22.0,76.875,2016,12,31.6
22.0,77.5,2016,12,30.38
22.0,78.125,2016,12,29.33
22.0,78.75,2016,12,28.99
22.0,79.375,2016,12,29.15
22.0,80.0,2016,12,29.92
22.0,80.625,2016,12,29.41
20.0,73.125,2016,13,32.98
20.0,73.75,2016,13,30.11
20.0,74.375,2016,13,30.12
20.0,75.0,2016,13,30.51
20.0,75.625,2016,13,30.73
20.0,76.25,2016,13,31.04
20.0,76.875,2016,13,30.98
20.0,77.5,2016,13,31.13
20.0,78.125,2016,13,31.85
20.0,78.75,2016,13,31.95
20.0,79.375,2016,13,31.87
20.0,80.0,2016,13,31.91
20.0,80.625,2016,13,30.68
20.5,73.125,2016,13,32.66
20.5,73.75,2016,13,30.52
20.5,74.375,2016,13,29.74
20.5,75.0,2016,13,30.59
20.5,75.625,2016,13,31.01
