-BEGIN HEADER- 
NASA/POWER Source Native Resolution Daily Data  
Dates (month/day/year): 01/01/2018 through 12/31/2018 in LST 
Location: Regional  
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters 
The value for missing source data that cannot be computed or is outside of the sources availability range: -999  
parameter(s):  
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day)  
-END HEADER- 
LAT,LON,YEAR,DOY,PRECTOTCORR
20.0,80.0,2018,82,0.0
20.0,80.625,2018,82,0.0
20.5,73.125,2018,82,0.0
20.5,73.75,2018,82,0.0
20.5,74.375,2018,82,0.0
20.5,75.0,2018,82,0.0
20.5,75.625,2018,82,0.0
20.5,76.25,2018,82,0.0
20.5,76.875,2018,82,0.0
20.5,77.5,2018,82,0.0
20.5,78.125,2018,82,0.0
20.5,78.75,2018,82,0.0
20.5,79.375,2018,82,0.0
20.5,80.0,2018,82,0.0
20.5,80.625,2018,82,0.0
21.0,73.125,2018,82,0.0
21.0,73.75,2018,82,0.0
21.0,74.375,2018,82,0.0
21.0,75.0,2018,82,0.0
21.0,75.625,2018,82,0.0
21.0,76.25,2018,82,0.0
21.0,76.875,2018,82,0.0
21.0,77.5,2018,82,0.0
21.0,78.125,2018,82,0.0
21.0,78.75,2018,82,0.0
21.0,79.375,2018,82,0.0
21.0,80.0,2018,82,0.0
21.0,80.625,2018,82,0.0
21.5,73.125,2018,82,0.0
21.5,73.75,2018,82,0.0
21.5,74.375,2018,82,0.0
21.5,75.0,2018,82,0.0
21.5,75.625,2018,82,0.0
21.5,76.25,2018,82,0.0
21.5,76.875,2018,82,0.0
21.5,77.5,2018,82,0.0
21.5,78.125,2018,82,0.0
21.5,78.75,2018,82,0.0
21.5,79.375,2018,82,0.0
21.5,80.0,2018,82,0.0
21.5,80.625,2018,82,0.0
22.0,73.125,2018,82,0.0
22.0,73.75,2018,82,0.0
22.0,74.375,2018,82,0.0
22.0,75.0,2018,82,0.0
22.0,75.625,2018,82,0.0
22.0,76.25,2018,82,0.0
22.0,76.875,2018,82,0.0
22.0,77.5,2018,82,0.0
22.0,78.125,2018,82,0.0
22.0,78.75,2018,82,0.0
22.0,79.375,2018,82,0.0
22.0,80.0,2018,82,0.0
22.0,80.625,2018,82,0.0
20.0,73.125,2018,83,0.0
20.0,73.75,2018,83,0.0
20.0,74.375,2018,83,0.0
20.0,75.0,2018,83,0.0
20.0,75.625,2018,83,0.0
20.0,76.25,2018,83,0.0
20.0,76.875,2018,83,0.0
20.0,77.5,2018,83,0.0
20.0,78.125,2018,83,0.0
20.0,78.75,2018,83,0.0
20.0,79.375,2018,83,0.0
20.0,80.0,2018,83,0.0
20.0,80.625,2018,83,0.0
20.5,73.125,2018,83,0.0
20.5,73.75,2018,83,0.0
20.5,74.375,2018,83,0.0
20.5,75.0,2018,83,0.0
20.5,75.625,2018,83,0.0
20.5,76.25,2018,83,0.0
20.5,76.875,2018,83,0.0
20.5,77.5,2018,83,0.0
20.5,78.125,2018,83,0.0
20.5,78.75,2018,83,0.0
20.5,79.375,2018,83,0.0
20.5,80.0,2018,83,0.0
20.5,80.625,2018,83,0.0
21.0,73.125,2018,83,0.0
21.0,73.75,2018,83,0.0
21.0,74.375,2018,83,0.0
21.0,75.0,2018,83,0.0
21.0,75.625,2018,83,0.0
21.0,76.25,2018,83,0.0
21.0,76.875,2018,83,0.0
21.0,77.5,2018,83,0.0
21.0,78.125,2018,83,0.0
21.0,78.75,2018,83,0.0
21.0,79.375,2018,83,0.0
21.0,80.0,2018,83,0.0
21.0,80.625,2018,83,0.0
21.5,73.125,2018,83,0.0
21.5,73.75,2018,83,0.0
21.5,74.375,2018,83,0.0
21.5,75.0,2018,83,0.0
21.5,75.625,2018,83,0.0
21.5,76.25,2018,83,0.0
21.5,76.875,2018,83,0.0
21.5,77.5,2018,83,0.0
21.5,78.125,2018,83,0.0
21.5,78.75,2018,83,0.0
21.5,79.375,2018,83,0.0
21.5,80.0,2018,83,0.0
21.5,80.625,2018,83,0.0
22.0,73.125,2018,83,0.0
22.0,73.75,2018,83,0.0
22.0,74.375,2018,83,0.0
22.0,75.0,2018,83,0.0
22.0,75.625,2018,83,0.0
22.0,76.25,2018,83,0.0
22.0,76.875,2018,83,0.0
22.0,77.5,2018,83,0.0
22.0,78.125,2018,83,0.0
22.0,78.75,2018,83,0.0
22.0,79.375,2018,83,0.0
22.0,80.0,2018,83,0.0
22.0,80.625,2018,83,0.0
20.0,73.125,2018,84,0.0
20.0,73.75,2018,84,0.0
20.0,74.375,2018,84,0.0
20.0,75.0,2018,84,0.0
20.0,75.625,2018,84,0.0
20.0,76.25,2018,84,0.0
20.0,76.875,2018,84,0.0
20.0,77.5,2018,84,0.0
20.0,78.125,2018,84,0.0
20.0,78.75,2018,84,0.0
20.0,79.375,2018,84,0.0
20.0,80.0,2018,84,0.0
20.0,80.625,2018,84,0.0
20.5,73.125,2018,84,0.0
20.5,73.75,2018,84,0.0
20.5,74.375,2018,84,0.0
20.5,75.0,2018,84,0.0
20.5,75.625,2018,84,0.0
20.5,76.25,2018,84,0.0
20.5,76.875,2018,84,0.0
20.5,77.5,2018,84,0.0
20.5,78.125,2018,84,0.0
20.5,78.75,2018,84,0.0
20.5,79.375,2018,84,0.0
20.5,80.0,2018,84,0.0
20.5,80.625,2018,84,0.0
21.0,73.125,2018,84,0.0
21.0,73.75,2018,84,0.0
21.0,74.375,2018,84,0.0
21.0,75.0,2018,84,0.0
21.0,75.625,2018,84,0.0
21.0,76.25,2018,84,0.0
21.0,76.875,2018,84,0.0
21.0,77.5,2018,84,0.0
21.0,78.125,2018,84,0.0
21.0,78.75,2018,84,0.0
21.0,79.375,2018,84,0.0
21.0,80.0,2018,84,0.0
21.0,80.625,2018,84,0.0
21.5,73.125,2018,84,0.0
21.5,73.75,2018,84,0.0
21.5,74.375,2018,84,0.0
21.5,75.0,2018,84,0.0
21.5,75.625,2018,84,0.0
21.5,76.25,2018,84,0.0
21.5,76.875,2018,84,0.0
21.5,77.5,2018,84,0.0
21.5,78.125,2018,84,0.0
21.5,78.75,2018,84,0.0
21.5,79.375,2018,84,0.0
21.5,80.0,2018,84,0.0
21.5,80.625,2018,84,0.0
22.0,73.125,2018,84,0.0
22.0,73.75,2018,84,0.0
22.0,74.375,2018,84,0.0
22.0,75.0,2018,84,0.0
22.0,75.625,2018,84,0.0
22.0,76.25,2018,84,0.0
22.0,76.875,2018,84,0.0
22.0,77.5,2018,84,0.0
22.0,78.125,2018,84,0.0
22.0,78.75,2018,84,0.0
22.0,79.375,2018,84,0.0
22.0,80.0,2018,84,0.0
22.0,80.625,2018,84,0.0
20.0,73.125,2018,85,0.0
20.0,73.75,2018,85,0.0
20.0,74.375,2018,85,0.0
20.0,75.0,2018,85,0.0
20.0,75.625,2018,85,0.0
20.0,76.25,2018,85,0.0
20.0,76.875,2018,85,0.0
20.0,77.5,2018,85,0.0
20.0,78.125,2018,85,0.0
20.0,78.75,2018,85,0.0
20.0,79.375,2018,85,0.0
20.0,80.0,2018,85,0.0
20.0,80.625,2018,85,0.0
20.5,73.125,2018,85,0.0
20.5,73.75,2018,85,0.0
20.5,74.375,2018,85,0.0
20.5,75.0,2018,85,0.0
20.5,75.625,2018,85,0.0
20.5,76.25,2018,85,0.0
20.5,76.875,2018,85,0.0
20.5,77.5,2018,85,0.0
20.5,78.125,2018,85,0.0
20.5,78.75,2018,85,0.0
20.5,79.375,2018,85,0.0
20.5,80.0,2018,85,0.0
20.5,80.625,2018,85,0.0
21.0,73.125,2018,85,0.0
21.0,73.75,2018,85,0.0
21.0,74.375,2018,85,0.0
21.0,75.0,2018,85,0.0
21.0,75.625,2018,85,0.0
21.0,76.25,2018,85,0.0
21.0,76.875,2018,85,0.0
21.0,77.5,2018,85,0.0
21.0,78.125,2018,85,0.0
21.0,78.75,2018,85,0.0
21.0,79.375,2018,85,0.0
21.0,80.0,2018,85,0.0
21.0,80.625,2018,85,0.0
21.5,73.125,2018,85,0.0
21.5,73.75,2018,85,0.0
21.5,74.375,2018,85,0.0
21.5,75.0,2018,85,0.0
21.5,75.625,2018,85,0.0
21.5,76.25,2018,85,0.0
21.5,76.875,2018,85,0.0
21.5,77.5,2018,85,0.0
21.5,78.125,2018,85,0.0
21.5,78.75,2018,85,0.0
21.5,79.375,2018,85,0.0
21.5,80.0,2018,85,0.0
21.5,80.625,2018,85,0.0
22.0,73.125,2018,85,0.0
22.0,73.75,2018,85,0.0
22.0,74.375,2018,85,0.0
22.0,75.0,2018,85,0.0
22.0,75.625,2018,85,0.0
22.0,76.25,2018,85,0.0
22.0,76.875,2018,85,0.0
22.0,77.5,2018,85,0.0
22.0,78.125,2018,85,0.0
22.0,78.75,2018,85,0.0
22.0,79.375,2018,85,0.0
22.0,80.0,2018,85,0.0
22.0,80.625,2018,85,0.0
20.0,73.125,2018,86,0.0
20.0,73.75,2018,86,0.0
20.0,74.375,2018,86,0.0
20.0,75.0,2018,86,0.0
20.0,75.625,2018,86,0.0
20.0,76.25,2018,86,0.0
20.0,76.875,2018,86,0.0
20.0,77.5,2018,86,0.0
20.0,78.125,2018,86,0.0
20.0,78.75,2018,86,0.0
20.0,79.375,2018,86,0.0
20.0,80.0,2018,86,0.0
20.0,80.625,2018,86,0.0
20.5,73.125,2018,86,0.0
20.5,73.75,2018,86,0.0
20.5,74.375,2018,86,0.0
20.5,75.0,2018,86,0.0
20.5,75.625,2018,86,0.0
20.5,76.25,2018,86,0.0
20.5,76.875,2018,86,0.0
20.5,77.5,2018,86,0.0
20.5,78.125,2018,86,0.0
20.5,78.75,2018,86,0.0
20.5,79.375,2018,86,0.0
20.5,80.0,2018,86,0.0
20.5,80.625,2018,86,0.0
21.0,73.125,2018,86,0.0
21.0,73.75,2018,86,0.0
21.0,74.375,2018,86,0.0
21.0,75.0,2018,86,0.0
21.0,75.625,2018,86,0.0
21.0,76.25,2018,86,0.0
21.0,76.875,2018,86,0.0
21.0,77.5,2018,86,0.0
21.0,78.125,2018,86,0.0
21.0,78.75,2018,86,0.0
21.0,79.375,2018,86,0.0
21.0,80.0,2018,86,0.0
21.0,80.625,2018,86,0.0
21.5,73.125,2018,86,0.0
21.5,73.75,2018,86,0.0
21.5,74.375,2018,86,0.0
21.5,75.0,2018,86,0.0
21.5,75.625,2018,86,0.0
21.5,76.25,2018,86,0.0
21.5,76.875,2018,86,0.0
21.5,77.5,2018,86,0.0
21.5,78.125,2018,86,0.0
21.5,78.75,2018,86,0.0
21.5,79.375,2018,86,0.0
21.5,80.0,2018,86,0.0
21.5,80.625,2018,86,0.0
22.0,73.125,2018,86,0.0
22.0,73.75,2018,86,0.0
22.0,74.375,2018,86,0.0
22.0,75.0,2018,86,0.0
22.0,75.625,2018,86,0.0
22.0,76.25,2018,86,0.0
22.0,76.875,2018,86,0.0
22.0,77.5,2018,86,0.0
22.0,78.125,2018,86,0.0
22.0,78.75,2018,86,0.0
22.0,79.375,2018,86,0.0
22.0,80.0,2018,86,0.0
22.0,80.625,2018,86,0.0
20.0,73.125,2018,87,0.04
20.0,73.75,2018,87,0.0
20.0,74.375,2018,87,0.0
20.0,75.0,2018,87,0.0
20.0,75.625,2018,87,0.0
20.0,76.25,2018,87,0.0
20.0,76.875,2018,87,0.0
20.0,77.5,2018,87,0.0
20.0,78.125,2018,87,0.0
20.0,78.75,2018,87,0.0
20.0,79.375,2018,87,0.0
20.0,80.0,2018,87,0.0
20.0,80.625,2018,87,0.0
20.5,73.125,2018,87,0.0
20.5,73.75,2018,87,0.0
20.5,74.375,2018,87,0.0
20.5,75.0,2018,87,0.0
20.5,75.625,2018,87,0.0
20.5,76.25,2018,87,0.0
20.5,76.875,2018,87,0.0
20.5,77.5,2018,87,0.0
20.5,78.125,2018,87,0.0
20.5,78.75,2018,87,0.0
20.5,79.375,2018,87,0.0
20.5,80.0,2018,87,0.0
20.5,80.625,2018,87,0.0
21.0,73.125,2018,87,0.0
21.0,73.75,2018,87,0.0
21.0,74.375,2018,87,0.0
21.0,75.0,2018,87,0.0
21.0,75.625,2018,87,0.0
21.0,76.25,2018,87,0.0
21.0,76.875,2018,87,0.0
21.0,77.5,2018,87,0.0
21.0,78.125,2018,87,0.0
21.0,78.75,2018,87,0.0
21.0,79.375,2018,87,0.0
21.0,80.0,2018,87,0.0
21.0,80.625,2018,87,0.0
21.5,73.125,2018,87,0.0
21.5,73.75,2018,87,0.0
21.5,74.375,2018,87,0.0
21.5,75.0,2018,87,0.0
21.5,75.625,2018,87,0.0
21.5,76.25,2018,87,0.0
21.5,76.875,2018,87,0.0
21.5,77.5,2018,87,0.0
21.5,78.125,2018,87,0.0
21.5,78.75,2018,87,0.0
21.5,79.375,2018,87,0.0
21.5,80.0,2018,87,0.0
21.5,80.625,2018,87,0.0
22.0,73.125,2018,87,0.0
22.0,73.75,2018,87,0.0
22.0,74.375,2018,87,0.0
22.0,75.0,2018,87,0.0
22.0,75.625,2018,87,0.0
22.0,76.25,2018,87,0.0
22.0,76.875,2018,87,0.0
22.0,77.5,2018,87,0.0
22.0,78.125,2018,87,0.0
22.0,78.75,2018,87,0.0
22.0,79.375,2018,87,0.0
22.0,80.0,2018,87,0.0
22.0,80.625,2018,87,0.0
20.0,73.125,2018,88,0.0
20.0,73.75,2018,88,0.0
20.0,74.375,2018,88,0.0
20.0,75.0,2018,88,0.0
20.0,75.625,2018,88,0.0
20.0,76.25,2018,88,0.0
20.0,76.875,2018,88,0.0
20.0,77.5,2018,88,0.0
20.0,78.125,2018,88,0.0
20.0,78.75,2018,88,0.0
20.0,79.375,2018,88,0.0
20.0,80.0,2018,88,0.0
20.0,80.625,2018,88,0.0
20.5,73.125,2018,88,0.0
20.5,73.75,2018,88,0.0
20.5,74.375,2018,88,0.0
20.5,75.0,2018,88,0.0
20.5,75.625,2018,88,0.0
20.5,76.25,2018,88,0.0
20.5,76.875,2018,88,0.0
20.5,77.5,2018,88,0.0
20.5,78.125,2018,88,0.0
20.5,78.75,2018,88,0.0
20.5,79.375,2018,88,0.0
20.5,80.0,2018,88,0.0
20.5,80.625,2018,88,0.0
21.0,73.125,2018,88,0.0
21.0,73.75,2018,88,0.0
21.0,74.375,2018,88,0.0
21.0,75.0,2018,88,0.0
21.0,75.625,2018,88,0.0
21.0,76.25,2018,88,0.0
21.0,76.875,2018,88,0.0
21.0,77.5,2018,88,0.0
21.0,78.125,2018,88,0.0
21.0,78.75,2018,88,0.0
21.0,79.375,2018,88,0.0
21.0,80.0,2018,88,0.0
21.0,80.625,2018,88,0.0
21.5,73.125,2018,88,0.0
21.5,73.75,2018,88,0.0
21.5,74.375,2018,88,0.0
21.5,75.0,2018,88,0.0
21.5,75.625,2018,88,0.0
21.5,76.25,2018,88,0.0
21.5,76.875,2018,88,0.0
21.5,77.5,2018,88,0.0
21.5,78.125,2018,88,0.0
21.5,78.75,2018,88,0.0
21.5,79.375,2018,88,0.0
21.5,80.0,2018,88,0.0
21.5,80.625,2018,88,0.0
22.0,73.125,2018,88,0.0
22.0,73.75,2018,88,0.0
22.0,74.375,2018,88,0.0
22.0,75.0,2018,88,0.0
22.0,75.625,2018,88,0.0
22.0,76.25,2018,88,0.0
22.0,76.875,2018,88,0.0
22.0,77.5,2018,88,0.0
22.0,78.125,2018,88,0.0
22.0,78.75,2018,88,0.0
22.0,79.375,2018,88,0.0
22.0,80.0,2018,88,0.0
22.0,80.625,2018,88,0.0
20.0,73.125,2018,89,0.01
20.0,73.75,2018,89,0.0
20.0,74.375,2018,89,0.0
20.0,75.0,2018,89,0.0
20.0,75.625,2018,89,0.0
20.0,76.25,2018,89,0.0
20.0,76.875,2018,89,0.0
20.0,77.5,2018,89,0.0
20.0,78.125,2018,89,0.0
20.0,78.75,2018,89,0.0
20.0,79.375,2018,89,0.0
20.0,80.0,2018,89,0.0
20.0,80.625,2018,89,0.0
20.5,73.125,2018,89,0.0
20.5,73.75,2018,89,0.0
20.5,74.375,2018,89,0.0
20.5,75.0,2018,89,0.0
20.5,75.625,2018,89,0.0
20.5,76.25,2018,89,0.0
20.5,76.875,2018,89,0.0
20.5,77.5,2018,89,0.0
20.5,78.125,2018,89,0.0
20.5,78.75,2018,89,0.0
20.5,79.375,2018,89,0.0
20.5,80.0,2018,89,0.0
20.5,80.625,2018,89,0.0
21.0,73.125,2018,89,0.0
21.0,73.75,2018,89,0.0
21.0,74.375,2018,89,0.0
21.0,75.0,2018,89,0.0
21.0,75.625,2018,89,0.0
21.0,76.25,2018,89,0.0
21.0,76.875,2018,89,0.0
21.0,77.5,2018,89,0.0
21.0,78.125,2018,89,0.0
21.0,78.75,2018,89,0.0
21.0,79.375,2018,89,0.0
21.0,80.0,2018,89,0.0
21.0,80.625,2018,89,0.0
21.5,73.125,2018,89,0.0
21.5,73.75,2018,89,0.0
21.5,74.375,2018,89,0.0
21.5,75.0,2018,89,0.0
21.5,75.625,2018,89,0.0
21.5,76.25,2018,89,0.0
21.5,76.875,2018,89,0.0
21.5,77.5,2018,89,0.0
21.5,78.125,2018,89,0.0
21.5,78.75,2018,89,0.0
21.5,79.375,2018,89,0.0
21.5,80.0,2018,89,0.0
21.5,80.625,2018,89,0.0
22.0,73.125,2018,89,0.0
22.0,73.75,2018,89,0.0
22.0,74.375,2018,89,0.0
22.0,75.0,2018,89,0.0
22.0,75.625,2018,89,0.0
22.0,76.25,2018,89,0.0
22.0,76.875,2018,89,0.0
22.0,77.5,2018,89,0.0
22.0,78.125,2018,89,0.0
22.0,78.75,2018,89,0.0
22.0,79.375,2018,89,0.0
22.0,80.0,2018,89,0.0
22.0,80.625,2018,89,0.0
20.0,73.125,2018,90,0.01
20.0,73.75,2018,90,0.0
20.0,74.375,2018,90,0.0
20.0,75.0,2018,90,0.0
20.0,75.625,2018,90,0.0
20.0,76.25,2018,90,0.0
20.0,76.875,2018,90,0.0
20.0,77.5,2018,90,0.0
20.0,78.125,2018,90,0.0
20.0,78.75,2018,90,0.0
20.0,79.375,2018,90,0.11
20.0,80.0,2018,90,1.06
20.0,80.625,2018,90,6.04
20.5,73.125,2018,90,0.0
20.5,73.75,2018,90,0.0
20.5,74.375,2018,90,0.0
20.5,75.0,2018,90,0.0
20.5,75.625,2018,90,0.0
20.5,76.25,2018,90,0.0
20.5,76.875,2018,90,0.0
20.5,77.5,2018,90,0.0
20.5,78.125,2018,90,0.0
20.5,78.75,2018,90,0.0
20.5,79.375,2018,90,0.02
20.5,80.0,2018,90,0.22
20.5,80.625,2018,90,1.25
21.0,73.125,2018,90,0.0
21.0,73.75,2018,90,0.0
21.0,74.375,2018,90,0.0
21.0,75.0,2018,90,0.0
21.0,75.625,2018,90,0.0
21.0,76.25,2018,90,0.0
21.0,76.875,2018,90,0.0
21.0,77.5,2018,90,0.0
21.0,78.125,2018,90,0.0
21.0,78.75,2018,90,0.0
21.0,79.375,2018,90,0.0
21.0,80.0,2018,90,0.01
21.0,80.625,2018,90,0.04
21.5,73.125,2018,90,0.0
21.5,73.75,2018,90,0.0
21.5,74.375,2018,90,0.0
21.5,75.0,2018,90,0.0
21.5,75.625,2018,90,0.0
21.5,76.25,2018,90,0.0
21.5,76.875,2018,90,0.0
21.5,77.5,2018,90,0.0
21.5,78.125,2018,90,0.0
21.5,78.75,2018,90,0.0
21.5,79.375,2018,90,0.0
21.5,80.0,2018,90,0.0
21.5,80.625,2018,90,0.0
22.0,73.125,2018,90,0.0
22.0,73.75,2018,90,0.0
22.0,74.375,2018,90,0.0
22.0,75.0,2018,90,0.0
22.0,75.625,2018,90,0.0
22.0,76.25,2018,90,0.0
22.0,76.875,2018,90,0.0
22.0,77.5,2018,90,0.0
22.0,78.125,2018,90,0.0
22.0,78.75,2018,90,0.0
22.0,79.375,2018,90,0.0
22.0,80.0,2018,90,0.0
22.0,80.625,2018,90,0.0
20.0,73.125,2018,91,0.01
20.0,73.75,2018,91,0.0
20.0,74.375,2018,91,0.0
20.0,75.0,2018,91,0.0
20.0,75.625,2018,91,0.0
20.0,76.25,2018,91,0.0
20.0,76.875,2018,91,0.0
20.0,77.5,2018,91,0.0
20.0,78.125,2018,91,0.0
20.0,78.75,2018,91,0.0
20.0,79.375,2018,91,0.23
20.0,80.0,2018,91,2.31
20.0,80.625,2018,91,4.64
20.5,73.125,2018,91,0.0
20.5,73.75,2018,91,0.0
20.5,74.375,2018,91,0.0
20.5,75.0,2018,91,0.0
20.5,75.625,2018,91,0.0
20.5,76.25,2018,91,0.0
20.5,76.875,2018,91,0.0
20.5,77.5,2018,91,0.0
20.5,78.125,2018,91,0.0
20.5,78.75,2018,91,0.0
20.5,79.375,2018,91,0.28
20.5,80.0,2018,91,2.51
20.5,80.625,2018,91,6.67
21.0,73.125,2018,91,0.0
21.0,73.75,2018,91,0.0
21.0,74.375,2018,91,0.0
21.0,75.0,2018,91,0.0
21.0,75.625,2018,91,0.0
21.0,76.25,2018,91,0.0
21.0,76.875,2018,91,0.0
21.0,77.5,2018,91,0.0
21.0,78.125,2018,91,0.0
21.0,78.75,2018,91,0.0
21.0,79.375,2018,91,0.23
21.0,80.0,2018,91,2.15
21.0,80.625,2018,91,6.12
21.5,73.125,2018,91,0.0
21.5,73.75,2018,91,0.0
21.5,74.375,2018,91,0.0
21.5,75.0,2018,91,0.0
21.5,75.625,2018,91,0.0
21.5,76.25,2018,91,0.0
21.5,76.875,2018,91,0.0
21.5,77.5,2018,91,0.0
21.5,78.125,2018,91,0.0
21.5,78.75,2018,91,0.0
21.5,79.375,2018,91,0.13
21.5,80.0,2018,91,1.36
21.5,80.625,2018,91,4.25
22.0,73.125,2018,91,0.0
22.0,73.75,2018,91,0.0
22.0,74.375,2018,91,0.0
22.0,75.0,2018,91,0.0
22.0,75.625,2018,91,0.0
22.0,76.25,2018,91,0.0
22.0,76.875,2018,91,0.0
22.0,77.5,2018,91,0.0
22.0,78.125,2018,91,0.0
22.0,78.75,2018,91,0.0
22.0,79.375,2018,91,0.03
22.0,80.0,2018,91,0.5
22.0,80.625,2018,91,1.94
20.0,73.125,2018,92,0.0
20.0,73.75,2018,92,0.0
20.0,74.375,2018,92,0.0
20.0,75.0,2018,92,0.0
20.0,75.625,2018,92,0.0
20.0,76.25,2018,92,0.0
20.0,76.875,2018,92,0.0
20.0,77.5,2018,92,0.0
20.0,78.125,2018,92,0.0
20.0,78.75,2018,92,0.0
20.0,79.375,2018,92,0.05
20.0,80.0,2018,92,0.69
20.0,80.625,2018,92,2.8
20.5,73.125,2018,92,0.0
20.5,73.75,2018,92,0.0
20.5,74.375,2018,92,0.0
20.5,75.0,2018,92,0.0
20.5,75.625,2018,92,0.0
20.5,76.25,2018,92,0.0
20.5,76.875,2018,92,0.0
20.5,77.5,2018,92,0.0
20.5,78.125,2018,92,0.0
20.5,78.75,2018,92,0.0
20.5,79.375,2018,92,0.01
20.5,80.0,2018,92,0.21
20.5,80.625,2018,92,1.46
21.0,73.125,2018,92,0.0
21.0,73.75,2018,92,0.0
21.0,74.375,2018,92,0.0
21.0,75.0,2018,92,0.0
21.0,75.625,2018,92,0.0
21.0,76.25,2018,92,0.0
21.0,76.875,2018,92,0.0
21.0,77.5,2018,92,0.0
21.0,78.125,2018,92,0.0
21.0,78.75,2018,92,0.0
21.0,79.375,2018,92,0.0
21.0,80.0,2018,92,0.09
21.0,80.625,2018,92,0.97
21.5,73.125,2018,92,0.0
21.5,73.75,2018,92,0.0
21.5,74.375,2018,92,0.0
21.5,75.0,2018,92,0.0
21.5,75.625,2018,92,0.0
21.5,76.25,2018,92,0.0
21.5,76.875,2018,92,0.0
21.5,77.5,2018,92,0.0
21.5,78.125,2018,92,0.0
21.5,78.75,2018,92,0.0
21.5,79.375,2018,92,0.0
21.5,80.0,2018,92,0.05
21.5,80.625,2018,92,0.8
22.0,73.125,2018,92,0.0
22.0,73.75,2018,92,0.0
22.0,74.375,2018,92,0.0
22.0,75.0,2018,92,0.0
22.0,75.625,2018,92,0.0
22.0,76.25,2018,92,0.0
22.0,76.875,2018,92,0.0
22.0,77.5,2018,92,0.0
22.0,78.125,2018,92,0.0
22.0,78.75,2018,92,0.0
22.0,79.375,2018,92,0.0
22.0,80.0,2018,92,0.03
22.0,80.625,2018,92,0.6
20.0,73.125,2018,93,0.0
20.0,73.75,2018,93,0.0
20.0,74.375,2018,93,0.0
20.0,75.0,2018,93,0.0
20.0,75.625,2018,93,0.0
20.0,76.25,2018,93,0.0
20.0,76.875,2018,93,0.0
20.0,77.5,2018,93,0.0
20.0,78.125,2018,93,0.0
20.0,78.75,2018,93,0.0
20.0,79.375,2018,93,0.0
20.0,80.0,2018,93,0.0
20.0,80.625,2018,93,0.0
20.5,73.125,2018,93,0.0
20.5,73.75,2018,93,0.0
20.5,74.375,2018,93,0.0
20.5,75.0,2018,93,0.0
20.5,75.625,2018,93,0.0
20.5,76.25,2018,93,0.0
20.5,76.875,2018,93,0.0
20.5,77.5,2018,93,0.0
20.5,78.125,2018,93,0.0
20.5,78.75,2018,93,0.0
20.5,79.375,2018,93,0.0
20.5,80.0,2018,93,0.0
20.5,80.625,2018,93,0.0
21.0,73.125,2018,93,0.0
21.0,73.75,2018,93,0.0
21.0,74.375,2018,93,0.0
21.0,75.0,2018,93,0.0
21.0,75.625,2018,93,0.0
21.0,76.25,2018,93,0.0
21.0,76.875,2018,93,0.0
21.0,77.5,2018,93,0.0
21.0,78.125,2018,93,0.0
21.0,78.75,2018,93,0.0
21.0,79.375,2018,93,0.0
21.0,80.0,2018,93,0.0
21.0,80.625,2018,93,0.0
21.5,73.125,2018,93,0.0
21.5,73.75,2018,93,0.0
21.5,74.375,2018,93,0.0
21.5,75.0,2018,93,0.0
21.5,75.625,2018,93,0.0
21.5,76.25,2018,93,0.0
21.5,76.875,2018,93,0.0
21.5,77.5,2018,93,0.0
21.5,78.125,2018,93,0.0
21.5,78.75,2018,93,0.0
21.5,79.375,2018,93,0.0
21.5,80.0,2018,93,0.0
21.5,80.625,2018,93,0.0
22.0,73.125,2018,93,0.0
22.0,73.75,2018,93,0.0
22.0,74.375,2018,93,0.0
22.0,75.0,2018,93,0.0
22.0,75.625,2018,93,0.0
22.0,76.25,2018,93,0.0
22.0,76.875,2018,93,0.0
22.0,77.5,2018,93,0.0
22.0,78.125,2018,93,0.0
22.0,78.75,2018,93,0.0
22.0,79.375,2018,93,0.0
22.0,80.0,2018,93,0.0
22.0,80.625,2018,93,0.0
20.0,73.125,2018,94,0.05
20.0,73.75,2018,94,0.0
20.0,74.375,2018,94,0.0
20.0,75.0,2018,94,0.0
20.0,75.625,2018,94,0.0
20.0,76.25,2018,94,0.0
20.0,76.875,2018,94,0.0
20.0,77.5,2018,94,0.0
20.0,78.125,2018,94,0.0
20.0,78.75,2018,94,0.0
20.0,79.375,2018,94,0.0
20.0,80.0,2018,94,0.0
20.0,80.625,2018,94,0.0
20.5,73.125,2018,94,0.0
20.5,73.75,2018,94,0.0
20.5,74.375,2018,94,0.0
20.5,75.0,2018,94,0.0
20.5,75.625,2018,94,0.0
20.5,76.25,2018,94,0.0
20.5,76.875,2018,94,0.0
20.5,77.5,2018,94,0.0
20.5,78.125,2018,94,0.0
20.5,78.75,2018,94,0.0
20.5,79.375,2018,94,0.0
20.5,80.0,2018,94,0.0
20.5,80.625,2018,94,0.0
21.0,73.125,2018,94,0.0
21.0,73.75,2018,94,0.0
21.0,74.375,2018,94,0.0
21.0,75.0,2018,94,0.0
21.0,75.625,2018,94,0.0
21.0,76.25,2018,94,0.0
21.0,76.875,2018,94,0.0
21.0,77.5,2018,94,0.0
21.0,78.125,2018,94,0.0
21.0,78.75,2018,94,0.0
21.0,79.375,2018,94,0.0
21.0,80.0,2018,94,0.0
21.0,80.625,2018,94,0.0
21.5,73.125,2018,94,0.0
21.5,73.75,2018,94,0.0
